region_bld,urt,arch,year,value
C-EEU-POL,urb,mfh,2035,2.6433011404505447
C-EEU-POL,rur,mfh,2070,3.5966228632359867
C-EEU-POL,rur,mfh,2075,3.5966228632359867
C-EEU-POL,rur,mfh,2080,3.5966228632359867
C-EEU-POL,rur,mfh,2085,3.5966228632359867
C-EEU-POL,rur,mfh,2100,3.5966228632359867
C-EEU-POL,rur,mfh,2095,3.5966228632359867
C-EEU-POL,sub,mfh,2030,3.0116299878903745
C-EEU-POL,urb,mfh,2015,2.6433011404505447
C-EEU-POL,urb,mfh,2020,2.6433011404505447
C-EEU-POL,urb,mfh,2025,2.6433011404505447
C-EEU-POL,rur,mfh,2090,3.5966228632359867
C-EEU-ROU,sub,mfh,2100,2.9991122240549597
C-EEU-ROU,sub,mfh,2095,2.9991122240549597
C-EEU-ROU,sub,mfh,2090,2.9991122240549597
C-EEU-ROU,sub,mfh,2085,2.9991122240549597
C-EEU-ROU,sub,mfh,2080,2.9991122240549597
C-EEU-ROU,sub,mfh,2075,2.9991122240549597
C-EEU-ROU,sub,mfh,2070,2.9991122240549597
C-EEU-ROU,sub,mfh,2065,2.9991122240549597
C-EEU-ROU,sub,mfh,2050,2.9991122240549597
C-EEU-ROU,sub,mfh,2055,2.9991122240549597
C-EEU-ROU,sub,mfh,2045,2.9991122240549597
C-EEU-ROU,sub,mfh,2040,2.9991122240549597
C-EEU-ROU,sub,mfh,2030,2.9991122240549597
C-EEU-ROU,sub,mfh,2025,2.9991122240549597
C-EEU-ROU,sub,mfh,2020,2.9991122240549597
C-EEU-ROU,sub,mfh,2015,2.9991122240549597
C-EEU-ROU,sub,mfh,2060,2.9991122240549597
C-EEU-ROU,sub,mfh,2035,2.9991122240549597
C-EEU-ROU,urb,mfh,2095,2.6423405096692396
C-EEU-ROU,urb,mfh,2050,2.6423405096692396
C-EEU-ROU,urb,mfh,2020,2.6423405096692396
C-EEU-ROU,urb,mfh,2030,2.6423405096692396
C-EEU-ROU,urb,mfh,2035,2.6423405096692396
C-EEU-ROU,urb,mfh,2040,2.6423405096692396
C-EEU-ROU,urb,mfh,2045,2.6423405096692396
C-EEU-ROU,urb,mfh,2100,2.6423405096692396
C-EEU-ROU,urb,mfh,2015,2.6423405096692396
C-EEU-ROU,urb,mfh,2055,2.6423405096692396
C-EEU-ROU,urb,mfh,2065,2.6423405096692396
C-EEU-ROU,urb,mfh,2070,2.6423405096692396
C-EEU-ROU,urb,mfh,2075,2.6423405096692396
C-EEU-ROU,urb,mfh,2080,2.6423405096692396
C-EEU-ROU,urb,mfh,2085,2.6423405096692396
C-EEU-ROU,urb,mfh,2090,2.6423405096692396
C-EEU-ROU,urb,mfh,2060,2.6423405096692396
C-EEU-ROU,rur,mfh,2100,2.9656648758312985
C-EEU-ROU,urb,mfh,2025,2.6423405096692396
C-EEU-ROU,rur,mfh,2090,2.9656648758312985
C-EEU-ROU,rur,mfh,2015,2.9656648758312985
C-EEU-ROU,rur,mfh,2020,2.9656648758312985
C-EEU-ROU,rur,mfh,2025,2.9656648758312985
C-EEU-ROU,rur,mfh,2030,2.9656648758312985
C-EEU-ROU,rur,mfh,2095,2.9656648758312985
C-EEU-ROU,rur,mfh,2040,2.9656648758312985
C-EEU-ROU,rur,mfh,2045,2.9656648758312985
C-EEU-ROU,rur,mfh,2050,2.9656648758312985
C-EEU-ROU,rur,mfh,2035,2.9656648758312985
C-EEU-ROU,rur,mfh,2060,2.9656648758312985
C-EEU-ROU,rur,mfh,2065,2.9656648758312985
C-EEU-ROU,rur,mfh,2070,2.9656648758312985
C-EEU-ROU,rur,mfh,2075,2.9656648758312985
C-EEU-ROU,rur,mfh,2080,2.9656648758312985
C-EEU-ROU,rur,mfh,2085,2.9656648758312985
C-EEU-ROU,rur,mfh,2055,2.9656648758312985
C-EEU-SVK,sub,mfh,2060,2.8827756740758756
