year,region_bld,clim,arch,urt,value
2065,C-WEU-PRT,Zone_4C Mixed Marine,sfh,rur,0.516
2065,C-WEU-PRT,Zone_4C Mixed Marine,sfh,urb,0.267
2065,C-WEU-SWE,Zone_5A Cool Humid,mfh,rur,0.153
2065,C-WEU-SWE,Zone_5A Cool Humid,mfh,urb,0.088
2065,C-WEU-SWE,Zone_5A Cool Humid,sfh,rur,0.447
2065,C-WEU-SWE,Zone_5A Cool Humid,sfh,urb,0.178
2065,C-WEU-SWE,Zone_6A Cold Humid,mfh,rur,0.135
2065,C-WEU-SWE,Zone_6A Cold Humid,mfh,urb,0.089
2065,C-WEU-SWE,Zone_6A Cold Humid,sfh,rur,0.35
2065,C-WEU-SWE,Zone_6A Cold Humid,sfh,urb,0.223
2065,C-WEU-SWE,Zone_7A Very cold Humid,mfh,rur,0.155
2065,C-WEU-SWE,Zone_7A Very cold Humid,mfh,urb,0.126
2065,C-WEU-SWE,Zone_7A Very cold Humid,sfh,rur,0.464
2065,C-WEU-SWE,Zone_7A Very cold Humid,sfh,urb,0.35
2065,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,mfh,urb,0.159
2065,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,sfh,urb,0.342
2070,C-EEU-BGR,Zone_4A Mixed Humid,mfh,rur,0.325
2070,C-EEU-BGR,Zone_4A Mixed Humid,mfh,urb,0.329
2070,C-EEU-BGR,Zone_4A Mixed Humid,sfh,rur,0.479
2070,C-EEU-BGR,Zone_4A Mixed Humid,sfh,urb,0.467
2070,C-EEU-BGR,Zone_5A Cool Humid,mfh,rur,0.407
2070,C-EEU-BGR,Zone_5A Cool Humid,mfh,urb,0.29
2070,C-EEU-BGR,Zone_5A Cool Humid,sfh,rur,0.559
2070,C-EEU-BGR,Zone_5A Cool Humid,sfh,urb,0.557
2070,C-EEU-CZE,Zone_5A Cool Humid,mfh,rur,0.165
2070,C-EEU-CZE,Zone_5A Cool Humid,mfh,urb,0.135
2070,C-EEU-CZE,Zone_5A Cool Humid,sfh,rur,0.262
2070,C-EEU-CZE,Zone_5A Cool Humid,sfh,urb,0.187
2070,C-EEU-EST,Zone_6A Cold Humid,mfh,rur,0.292
2070,C-EEU-EST,Zone_6A Cold Humid,mfh,urb,0.223
2070,C-EEU-EST,Zone_6A Cold Humid,sfh,rur,0.282
2070,C-EEU-EST,Zone_6A Cold Humid,sfh,urb,0.236
2070,C-EEU-HRV,Zone_3A Warm Humid,mfh,rur,0.547
2070,C-EEU-HRV,Zone_3A Warm Humid,sfh,rur,0.585
2070,C-EEU-HRV,Zone_4A Mixed Humid,mfh,rur,0.337
2070,C-EEU-HRV,Zone_4A Mixed Humid,mfh,urb,0.333
2070,C-EEU-HRV,Zone_4A Mixed Humid,sfh,rur,0.397
2070,C-EEU-HRV,Zone_4A Mixed Humid,sfh,urb,0.384
2070,C-EEU-HRV,Zone_4C Mixed Marine,mfh,rur,0.635
2070,C-EEU-HRV,Zone_4C Mixed Marine,sfh,rur,0.59
2070,C-EEU-HRV,Zone_5A Cool Humid,mfh,rur,0.701
2070,C-EEU-HRV,Zone_5A Cool Humid,sfh,rur,0.632
2070,C-EEU-HUN,Zone_4A Mixed Humid,mfh,rur,0.23
2070,C-EEU-HUN,Zone_4A Mixed Humid,mfh,urb,0.17
2070,C-EEU-HUN,Zone_4A Mixed Humid,sfh,rur,0.131
2070,C-EEU-HUN,Zone_4A Mixed Humid,sfh,urb,0.082
2070,C-EEU-HUN,Zone_5A Cool Humid,mfh,rur,0.15
2070,C-EEU-HUN,Zone_5A Cool Humid,mfh,urb,0.122
2070,C-EEU-HUN,Zone_5A Cool Humid,sfh,rur,0.097
2070,C-EEU-HUN,Zone_5A Cool Humid,sfh,urb,0.101
2070,C-EEU-LTU,Zone_5A Cool Humid,mfh,rur,0.187
2070,C-EEU-LTU,Zone_5A Cool Humid,mfh,urb,0.166
2070,C-EEU-LTU,Zone_5A Cool Humid,sfh,rur,0.131
2070,C-EEU-LTU,Zone_5A Cool Humid,sfh,urb,0.098
2070,C-EEU-LTU,Zone_6A Cold Humid,mfh,rur,0.143
2070,C-EEU-LTU,Zone_6A Cold Humid,mfh,urb,0.143
2070,C-EEU-LTU,Zone_6A Cold Humid,sfh,rur,0.12
2070,C-EEU-LTU,Zone_6A Cold Humid,sfh,urb,0.186
2070,C-EEU-LVA,Zone_6A Cold Humid,mfh,rur,0.232
2070,C-EEU-LVA,Zone_6A Cold Humid,mfh,urb,0.193
2070,C-EEU-LVA,Zone_6A Cold Humid,sfh,rur,0.307
2070,C-EEU-LVA,Zone_6A Cold Humid,sfh,urb,0.345
2070,C-EEU-POL,Zone_5A Cool Humid,mfh,rur,0.19
2070,C-EEU-POL,Zone_5A Cool Humid,mfh,urb,0.207
2070,C-EEU-POL,Zone_5A Cool Humid,sfh,rur,0.15
2070,C-EEU-POL,Zone_5A Cool Humid,sfh,urb,0.132
2070,C-EEU-POL,Zone_6A Cold Humid,mfh,rur,0.378
2070,C-EEU-POL,Zone_6A Cold Humid,mfh,urb,0.264
2070,C-EEU-POL,Zone_6A Cold Humid,sfh,rur,0.175
2070,C-EEU-POL,Zone_6A Cold Humid,sfh,urb,0.164
2070,C-EEU-ROU,Zone_4A Mixed Humid,mfh,rur,0.295
2070,C-EEU-ROU,Zone_4A Mixed Humid,mfh,urb,0.233
2070,C-EEU-ROU,Zone_4A Mixed Humid,sfh,rur,0.277
2070,C-EEU-ROU,Zone_4A Mixed Humid,sfh,urb,0.256
2070,C-EEU-ROU,Zone_5A Cool Humid,mfh,rur,0.257
2070,C-EEU-ROU,Zone_5A Cool Humid,mfh,urb,0.232
2070,C-EEU-ROU,Zone_5A Cool Humid,sfh,rur,0.269
2070,C-EEU-ROU,Zone_5A Cool Humid,sfh,urb,0.264
2070,C-EEU-ROU,Zone_6A Cold Humid,mfh,rur,0.246
2070,C-EEU-ROU,Zone_6A Cold Humid,sfh,rur,0.234
2070,C-EEU-SVK,Zone_5A Cool Humid,mfh,rur,0.191
2070,C-EEU-SVK,Zone_5A Cool Humid,mfh,urb,0.206
2070,C-EEU-SVK,Zone_5A Cool Humid,sfh,rur,0.228
2070,C-EEU-SVK,Zone_5A Cool Humid,sfh,urb,0.231
2070,C-EEU-SVK,Zone_6A Cold Humid,mfh,rur,0.168
2070,C-EEU-SVK,Zone_6A Cold Humid,mfh,urb,0.19
2070,C-EEU-SVK,Zone_6A Cold Humid,sfh,rur,0.198
2070,C-EEU-SVK,Zone_6A Cold Humid,sfh,urb,0.232
2070,C-EEU-SVN,Zone_4A Mixed Humid,mfh,rur,0.193
2070,C-EEU-SVN,Zone_4A Mixed Humid,mfh,urb,0.264
2070,C-EEU-SVN,Zone_4A Mixed Humid,sfh,rur,0.196
2070,C-EEU-SVN,Zone_4A Mixed Humid,sfh,urb,0.249
2070,C-EEU-SVN,Zone_5A Cool Humid,mfh,rur,0.169
2070,C-EEU-SVN,Zone_5A Cool Humid,mfh,urb,0.185
2070,C-EEU-SVN,Zone_5A Cool Humid,sfh,rur,0.214
2070,C-EEU-SVN,Zone_5A Cool Humid,sfh,urb,0.147
2070,C-EEU-SVN,Zone_7A Very cold Humid,mfh,rur,0.213
2070,C-EEU-SVN,Zone_7A Very cold Humid,sfh,rur,0.225
2070,C-WEU-AUT,Zone_4A Mixed Humid,mfh,rur,0.21
2070,C-WEU-AUT,Zone_4A Mixed Humid,mfh,urb,0.134
2070,C-WEU-AUT,Zone_4A Mixed Humid,sfh,rur,0.174
2070,C-WEU-AUT,Zone_4A Mixed Humid,sfh,urb,0.214
2070,C-WEU-AUT,Zone_5A Cool Humid,mfh,rur,0.224
2070,C-WEU-AUT,Zone_5A Cool Humid,mfh,urb,0.178
2070,C-WEU-AUT,Zone_5A Cool Humid,sfh,rur,0.166
2070,C-WEU-AUT,Zone_5A Cool Humid,sfh,urb,0.167
2070,C-WEU-AUT,Zone_6A Cold Humid,mfh,rur,0.242
2070,C-WEU-AUT,Zone_6A Cold Humid,mfh,urb,0.208
2070,C-WEU-AUT,Zone_6A Cold Humid,sfh,rur,0.163
2070,C-WEU-AUT,Zone_6A Cold Humid,sfh,urb,0.139
2070,C-WEU-AUT,Zone_7A Very cold Humid,mfh,rur,0.296
2070,C-WEU-AUT,Zone_7A Very cold Humid,mfh,urb,0.18
2070,C-WEU-AUT,Zone_7A Very cold Humid,sfh,rur,0.192
2070,C-WEU-AUT,Zone_7A Very cold Humid,sfh,urb,0.127
2070,C-WEU-BEL,Zone_4A Mixed Humid,mfh,rur,0.161
2070,C-WEU-BEL,Zone_4A Mixed Humid,mfh,urb,0.24
2070,C-WEU-BEL,Zone_4A Mixed Humid,sfh,rur,0.092
2070,C-WEU-BEL,Zone_4A Mixed Humid,sfh,urb,0.082
2070,C-WEU-BEL,Zone_5A Cool Humid,mfh,rur,0.195
2070,C-WEU-BEL,Zone_5A Cool Humid,mfh,urb,0.191
2070,C-WEU-BEL,Zone_5A Cool Humid,sfh,rur,0.173
2070,C-WEU-BEL,Zone_5A Cool Humid,sfh,urb,0.092
2070,C-WEU-CYP,Zone_3A Warm Humid,mfh,urb,0.283
2070,C-WEU-CYP,Zone_3A Warm Humid,sfh,urb,0.279
2070,C-WEU-DEU,Zone_4A Mixed Humid,mfh,rur,0.098
2070,C-WEU-DEU,Zone_4A Mixed Humid,mfh,urb,0.07
2070,C-WEU-DEU,Zone_4A Mixed Humid,sfh,rur,0.054
2070,C-WEU-DEU,Zone_4A Mixed Humid,sfh,urb,0.037
2070,C-WEU-DEU,Zone_5A Cool Humid,mfh,rur,0.139
2070,C-WEU-DEU,Zone_5A Cool Humid,mfh,urb,0.087
2070,C-WEU-DEU,Zone_5A Cool Humid,sfh,rur,0.067
2070,C-WEU-DEU,Zone_5A Cool Humid,sfh,urb,0.044
2070,C-WEU-DEU,Zone_6A Cold Humid,mfh,rur,0.142
2070,C-WEU-DEU,Zone_6A Cold Humid,mfh,urb,0.118
2070,C-WEU-DEU,Zone_6A Cold Humid,sfh,rur,0.075
2070,C-WEU-DEU,Zone_6A Cold Humid,sfh,urb,0.062
2070,C-WEU-DNK,Zone_5A Cool Humid,mfh,rur,0.391
2070,C-WEU-DNK,Zone_5A Cool Humid,mfh,urb,0.168
2070,C-WEU-DNK,Zone_5A Cool Humid,sfh,rur,0.066
2070,C-WEU-DNK,Zone_5A Cool Humid,sfh,urb,0.048
2070,C-WEU-ESP,Zone_2B Hot Dry,mfh,urb,0.293
2070,C-WEU-ESP,Zone_2B Hot Dry,sfh,urb,0.245
2070,C-WEU-ESP,Zone_3A Warm Humid,mfh,rur,0.377
2070,C-WEU-ESP,Zone_3A Warm Humid,mfh,urb,0.241
2070,C-WEU-ESP,Zone_3A Warm Humid,sfh,rur,0.357
2070,C-WEU-ESP,Zone_3A Warm Humid,sfh,urb,0.372
2070,C-WEU-ESP,Zone_3B Warm Dry,mfh,rur,0.354
2070,C-WEU-ESP,Zone_3B Warm Dry,mfh,urb,0.279
2070,C-WEU-ESP,Zone_3B Warm Dry,sfh,rur,0.423
2070,C-WEU-ESP,Zone_3B Warm Dry,sfh,urb,0.384
2070,C-WEU-ESP,Zone_3C Warm Marine,mfh,urb,0.295
2070,C-WEU-ESP,Zone_3C Warm Marine,sfh,urb,0.321
2070,C-WEU-ESP,Zone_4A Mixed Humid,mfh,rur,0.385
2070,C-WEU-ESP,Zone_4A Mixed Humid,mfh,urb,0.255
2070,C-WEU-ESP,Zone_4A Mixed Humid,sfh,rur,0.635
2070,C-WEU-ESP,Zone_4A Mixed Humid,sfh,urb,0.488
2070,C-WEU-ESP,Zone_4C Mixed Marine,mfh,rur,0.412
2070,C-WEU-ESP,Zone_4C Mixed Marine,mfh,urb,0.28
2070,C-WEU-ESP,Zone_4C Mixed Marine,sfh,rur,0.608
2070,C-WEU-ESP,Zone_4C Mixed Marine,sfh,urb,0.483
2070,C-WEU-FIN,Zone_6A Cold Humid,mfh,rur,0.192
2070,C-WEU-FIN,Zone_6A Cold Humid,mfh,urb,0.101
2070,C-WEU-FIN,Zone_6A Cold Humid,sfh,rur,0.087
2070,C-WEU-FIN,Zone_6A Cold Humid,sfh,urb,0.071
2070,C-WEU-FIN,Zone_7A Very cold Humid,mfh,rur,0.193
2070,C-WEU-FIN,Zone_7A Very cold Humid,mfh,urb,0.134
2070,C-WEU-FIN,Zone_7A Very cold Humid,sfh,rur,0.109
2070,C-WEU-FIN,Zone_7A Very cold Humid,sfh,urb,0.084
2070,C-WEU-FRA,Zone_0A Extremely hot Humid,mfh,urb,0.256
2070,C-WEU-FRA,Zone_0A Extremely hot Humid,sfh,urb,0.256
2070,C-WEU-FRA,Zone_1A Very hot Humid,mfh,urb,0.24
2070,C-WEU-FRA,Zone_1A Very hot Humid,sfh,urb,0.21
2070,C-WEU-FRA,Zone_2A Hot Humid,mfh,urb,0.139
2070,C-WEU-FRA,Zone_2A Hot Humid,sfh,urb,0.111
2070,C-WEU-FRA,Zone_3A Warm Humid,mfh,rur,0.335
2070,C-WEU-FRA,Zone_3A Warm Humid,mfh,urb,0.244
2070,C-WEU-FRA,Zone_3A Warm Humid,sfh,rur,0.207
2070,C-WEU-FRA,Zone_3A Warm Humid,sfh,urb,0.183
2070,C-WEU-FRA,Zone_3C Warm Marine,mfh,urb,0.337
2070,C-WEU-FRA,Zone_3C Warm Marine,sfh,urb,0.322
2070,C-WEU-FRA,Zone_4A Mixed Humid,mfh,rur,0.263
2070,C-WEU-FRA,Zone_4A Mixed Humid,mfh,urb,0.147
2070,C-WEU-FRA,Zone_4A Mixed Humid,sfh,rur,0.2
2070,C-WEU-FRA,Zone_4A Mixed Humid,sfh,urb,0.104
2070,C-WEU-FRA,Zone_4C Mixed Marine,mfh,rur,0.411
2070,C-WEU-FRA,Zone_4C Mixed Marine,sfh,rur,0.366
2070,C-WEU-FRA,Zone_5A Cool Humid,mfh,rur,0.274
2070,C-WEU-FRA,Zone_5A Cool Humid,mfh,urb,0.227
2070,C-WEU-FRA,Zone_5A Cool Humid,sfh,rur,0.246
2070,C-WEU-FRA,Zone_5A Cool Humid,sfh,urb,0.126
2070,C-WEU-FRA,Zone_7A Very cold Humid,mfh,urb,0.516
2070,C-WEU-FRA,Zone_7A Very cold Humid,sfh,urb,0.263
2070,C-WEU-GRC,Zone_3A Warm Humid,mfh,rur,0.453
2070,C-WEU-GRC,Zone_3A Warm Humid,mfh,urb,0.234
2070,C-WEU-GRC,Zone_3A Warm Humid,sfh,rur,0.518
2070,C-WEU-GRC,Zone_3A Warm Humid,sfh,urb,0.422
2070,C-WEU-GRC,Zone_4A Mixed Humid,mfh,rur,0.337
2070,C-WEU-GRC,Zone_4A Mixed Humid,mfh,urb,0.262
2070,C-WEU-GRC,Zone_4A Mixed Humid,sfh,rur,0.443
2070,C-WEU-GRC,Zone_4A Mixed Humid,sfh,urb,0.402
2070,C-WEU-GRC,Zone_4C Mixed Marine,mfh,urb,0.22
2070,C-WEU-GRC,Zone_4C Mixed Marine,sfh,urb,0.327
2070,C-WEU-GRC,Zone_5A Cool Humid,mfh,rur,0.343
2070,C-WEU-GRC,Zone_5A Cool Humid,mfh,urb,0.313
2070,C-WEU-GRC,Zone_5A Cool Humid,sfh,rur,0.401
2070,C-WEU-GRC,Zone_5A Cool Humid,sfh,urb,0.375
2070,C-WEU-GRC,Zone_5C Cool Marine,mfh,urb,0.376
2070,C-WEU-GRC,Zone_5C Cool Marine,sfh,urb,0.401
2070,C-WEU-IRL,Zone_4A Mixed Humid,mfh,rur,0.208
2070,C-WEU-IRL,Zone_4A Mixed Humid,sfh,rur,0.148
2070,C-WEU-IRL,Zone_5A Cool Humid,mfh,rur,0.267
2070,C-WEU-IRL,Zone_5A Cool Humid,mfh,urb,0.134
2070,C-WEU-IRL,Zone_5A Cool Humid,sfh,rur,0.154
2070,C-WEU-IRL,Zone_5A Cool Humid,sfh,urb,0.068
2070,C-WEU-ITA,Zone_3A Warm Humid,mfh,rur,0.337
2070,C-WEU-ITA,Zone_3A Warm Humid,mfh,urb,0.269
2070,C-WEU-ITA,Zone_3A Warm Humid,sfh,rur,0.357
2070,C-WEU-ITA,Zone_3A Warm Humid,sfh,urb,0.367
2070,C-WEU-ITA,Zone_4A Mixed Humid,mfh,rur,0.344
2070,C-WEU-ITA,Zone_4A Mixed Humid,mfh,urb,0.205
2070,C-WEU-ITA,Zone_4A Mixed Humid,sfh,rur,0.34
2070,C-WEU-ITA,Zone_4A Mixed Humid,sfh,urb,0.241
2070,C-WEU-ITA,Zone_4C Mixed Marine,mfh,rur,0.461
2070,C-WEU-ITA,Zone_4C Mixed Marine,mfh,urb,0.322
2070,C-WEU-ITA,Zone_4C Mixed Marine,sfh,rur,0.511
2070,C-WEU-ITA,Zone_4C Mixed Marine,sfh,urb,0.402
2070,C-WEU-ITA,Zone_5A Cool Humid,mfh,urb,0.239
2070,C-WEU-ITA,Zone_5A Cool Humid,sfh,urb,0.256
2070,C-WEU-ITA,Zone_5C Cool Marine,mfh,urb,0.308
2070,C-WEU-ITA,Zone_5C Cool Marine,sfh,urb,0.341
2070,C-WEU-ITA,Zone_6A Cold Humid,mfh,urb,0.561
2070,C-WEU-ITA,Zone_6A Cold Humid,sfh,urb,0.554
2070,C-WEU-ITA,Zone_7A Very cold Humid,mfh,rur,0.502
2070,C-WEU-ITA,Zone_7A Very cold Humid,mfh,urb,0.374
2070,C-WEU-ITA,Zone_7A Very cold Humid,sfh,rur,0.415
2070,C-WEU-ITA,Zone_7A Very cold Humid,sfh,urb,0.437
2070,C-WEU-LUX,Zone_5A Cool Humid,mfh,urb,0.104
2070,C-WEU-LUX,Zone_5A Cool Humid,sfh,urb,0.002
2070,C-WEU-MLT,Zone_3A Warm Humid,mfh,urb,0.0
2070,C-WEU-MLT,Zone_3A Warm Humid,sfh,urb,0.0
2070,C-WEU-NLD,Zone_4A Mixed Humid,mfh,rur,0.14
2070,C-WEU-NLD,Zone_4A Mixed Humid,mfh,urb,0.064
2070,C-WEU-NLD,Zone_4A Mixed Humid,sfh,rur,0.1
2070,C-WEU-NLD,Zone_4A Mixed Humid,sfh,urb,0.027
2070,C-WEU-NLD,Zone_5A Cool Humid,mfh,urb,0.067
2070,C-WEU-NLD,Zone_5A Cool Humid,sfh,urb,0.028
2070,C-WEU-PRT,Zone_3A Warm Humid,mfh,rur,0.308
2070,C-WEU-PRT,Zone_3A Warm Humid,mfh,urb,0.24
2070,C-WEU-PRT,Zone_3A Warm Humid,sfh,rur,0.43
2070,C-WEU-PRT,Zone_3A Warm Humid,sfh,urb,0.346
2070,C-WEU-PRT,Zone_3C Warm Marine,mfh,rur,0.342
2070,C-WEU-PRT,Zone_3C Warm Marine,mfh,urb,0.19
2070,C-WEU-PRT,Zone_3C Warm Marine,sfh,rur,0.437
2070,C-WEU-PRT,Zone_3C Warm Marine,sfh,urb,0.251
2070,C-WEU-PRT,Zone_4A Mixed Humid,mfh,rur,0.379
2070,C-WEU-PRT,Zone_4A Mixed Humid,sfh,rur,0.51
2070,C-WEU-PRT,Zone_4C Mixed Marine,mfh,rur,0.33
2070,C-WEU-PRT,Zone_4C Mixed Marine,mfh,urb,0.198
2070,C-WEU-PRT,Zone_4C Mixed Marine,sfh,rur,0.516
2070,C-WEU-PRT,Zone_4C Mixed Marine,sfh,urb,0.267
2070,C-WEU-SWE,Zone_5A Cool Humid,mfh,rur,0.153
2070,C-WEU-SWE,Zone_5A Cool Humid,mfh,urb,0.088
2070,C-WEU-SWE,Zone_5A Cool Humid,sfh,rur,0.447
2070,C-WEU-SWE,Zone_5A Cool Humid,sfh,urb,0.178
2070,C-WEU-SWE,Zone_6A Cold Humid,mfh,rur,0.135
2070,C-WEU-SWE,Zone_6A Cold Humid,mfh,urb,0.089
2070,C-WEU-SWE,Zone_6A Cold Humid,sfh,rur,0.35
2070,C-WEU-SWE,Zone_6A Cold Humid,sfh,urb,0.223
2070,C-WEU-SWE,Zone_7A Very cold Humid,mfh,rur,0.155
2070,C-WEU-SWE,Zone_7A Very cold Humid,mfh,urb,0.126
2070,C-WEU-SWE,Zone_7A Very cold Humid,sfh,rur,0.464
2070,C-WEU-SWE,Zone_7A Very cold Humid,sfh,urb,0.35
2070,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,mfh,urb,0.159
2070,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,sfh,urb,0.342
2075,C-EEU-BGR,Zone_4A Mixed Humid,mfh,rur,0.325
2075,C-EEU-BGR,Zone_4A Mixed Humid,mfh,urb,0.329
2075,C-EEU-BGR,Zone_4A Mixed Humid,sfh,rur,0.479
2075,C-EEU-BGR,Zone_4A Mixed Humid,sfh,urb,0.467
2075,C-EEU-BGR,Zone_5A Cool Humid,mfh,rur,0.407
2075,C-EEU-BGR,Zone_5A Cool Humid,mfh,urb,0.29
2075,C-EEU-BGR,Zone_5A Cool Humid,sfh,rur,0.559
2075,C-EEU-BGR,Zone_5A Cool Humid,sfh,urb,0.557
2075,C-EEU-CZE,Zone_5A Cool Humid,mfh,rur,0.165
2075,C-EEU-CZE,Zone_5A Cool Humid,mfh,urb,0.135
2075,C-EEU-CZE,Zone_5A Cool Humid,sfh,rur,0.262
2075,C-EEU-CZE,Zone_5A Cool Humid,sfh,urb,0.187
2075,C-EEU-EST,Zone_6A Cold Humid,mfh,rur,0.292
2075,C-EEU-EST,Zone_6A Cold Humid,mfh,urb,0.223
2075,C-EEU-EST,Zone_6A Cold Humid,sfh,rur,0.282
2075,C-EEU-EST,Zone_6A Cold Humid,sfh,urb,0.236
2075,C-EEU-HRV,Zone_3A Warm Humid,mfh,rur,0.547
2075,C-EEU-HRV,Zone_3A Warm Humid,sfh,rur,0.585
2075,C-EEU-HRV,Zone_4A Mixed Humid,mfh,rur,0.337
2075,C-EEU-HRV,Zone_4A Mixed Humid,mfh,urb,0.333
2075,C-EEU-HRV,Zone_4A Mixed Humid,sfh,rur,0.397
2075,C-EEU-HRV,Zone_4A Mixed Humid,sfh,urb,0.384
2075,C-EEU-HRV,Zone_4C Mixed Marine,mfh,rur,0.635
2075,C-EEU-HRV,Zone_4C Mixed Marine,sfh,rur,0.59
2075,C-EEU-HRV,Zone_5A Cool Humid,mfh,rur,0.701
2075,C-EEU-HRV,Zone_5A Cool Humid,sfh,rur,0.632
2075,C-EEU-HUN,Zone_4A Mixed Humid,mfh,rur,0.23
2075,C-EEU-HUN,Zone_4A Mixed Humid,mfh,urb,0.17
2075,C-EEU-HUN,Zone_4A Mixed Humid,sfh,rur,0.131
2075,C-EEU-HUN,Zone_4A Mixed Humid,sfh,urb,0.082
2075,C-EEU-HUN,Zone_5A Cool Humid,mfh,rur,0.15
2075,C-EEU-HUN,Zone_5A Cool Humid,mfh,urb,0.122
2075,C-EEU-HUN,Zone_5A Cool Humid,sfh,rur,0.097
2075,C-EEU-HUN,Zone_5A Cool Humid,sfh,urb,0.101
2075,C-EEU-LTU,Zone_5A Cool Humid,mfh,rur,0.187
2075,C-EEU-LTU,Zone_5A Cool Humid,mfh,urb,0.166
2075,C-EEU-LTU,Zone_5A Cool Humid,sfh,rur,0.131
2075,C-EEU-LTU,Zone_5A Cool Humid,sfh,urb,0.098
2075,C-EEU-LTU,Zone_6A Cold Humid,mfh,rur,0.143
2075,C-EEU-LTU,Zone_6A Cold Humid,mfh,urb,0.143
2075,C-EEU-LTU,Zone_6A Cold Humid,sfh,rur,0.12
2075,C-EEU-LTU,Zone_6A Cold Humid,sfh,urb,0.186
2075,C-EEU-LVA,Zone_6A Cold Humid,mfh,rur,0.232
2075,C-EEU-LVA,Zone_6A Cold Humid,mfh,urb,0.193
2075,C-EEU-LVA,Zone_6A Cold Humid,sfh,rur,0.307
2075,C-EEU-LVA,Zone_6A Cold Humid,sfh,urb,0.345
2075,C-EEU-POL,Zone_5A Cool Humid,mfh,rur,0.19
2075,C-EEU-POL,Zone_5A Cool Humid,mfh,urb,0.207
2075,C-EEU-POL,Zone_5A Cool Humid,sfh,rur,0.15
2075,C-EEU-POL,Zone_5A Cool Humid,sfh,urb,0.132
2075,C-EEU-POL,Zone_6A Cold Humid,mfh,rur,0.378
2075,C-EEU-POL,Zone_6A Cold Humid,mfh,urb,0.264
2075,C-EEU-POL,Zone_6A Cold Humid,sfh,rur,0.175
2075,C-EEU-POL,Zone_6A Cold Humid,sfh,urb,0.164
2075,C-EEU-ROU,Zone_4A Mixed Humid,mfh,rur,0.295
2075,C-EEU-ROU,Zone_4A Mixed Humid,mfh,urb,0.233
2075,C-EEU-ROU,Zone_4A Mixed Humid,sfh,rur,0.277
2075,C-EEU-ROU,Zone_4A Mixed Humid,sfh,urb,0.256
2075,C-EEU-ROU,Zone_5A Cool Humid,mfh,rur,0.257
2075,C-EEU-ROU,Zone_5A Cool Humid,mfh,urb,0.232
2075,C-EEU-ROU,Zone_5A Cool Humid,sfh,rur,0.269
2075,C-EEU-ROU,Zone_5A Cool Humid,sfh,urb,0.264
2075,C-EEU-ROU,Zone_6A Cold Humid,mfh,rur,0.246
2075,C-EEU-ROU,Zone_6A Cold Humid,sfh,rur,0.234
2075,C-EEU-SVK,Zone_5A Cool Humid,mfh,rur,0.191
2075,C-EEU-SVK,Zone_5A Cool Humid,mfh,urb,0.206
2075,C-EEU-SVK,Zone_5A Cool Humid,sfh,rur,0.228
2075,C-EEU-SVK,Zone_5A Cool Humid,sfh,urb,0.231
2075,C-EEU-SVK,Zone_6A Cold Humid,mfh,rur,0.168
2075,C-EEU-SVK,Zone_6A Cold Humid,mfh,urb,0.19
2075,C-EEU-SVK,Zone_6A Cold Humid,sfh,rur,0.198
2075,C-EEU-SVK,Zone_6A Cold Humid,sfh,urb,0.232
2075,C-EEU-SVN,Zone_4A Mixed Humid,mfh,rur,0.193
2075,C-EEU-SVN,Zone_4A Mixed Humid,mfh,urb,0.264
2075,C-EEU-SVN,Zone_4A Mixed Humid,sfh,rur,0.196
2075,C-EEU-SVN,Zone_4A Mixed Humid,sfh,urb,0.249
2075,C-EEU-SVN,Zone_5A Cool Humid,mfh,rur,0.169
2075,C-EEU-SVN,Zone_5A Cool Humid,mfh,urb,0.185
2075,C-EEU-SVN,Zone_5A Cool Humid,sfh,rur,0.214
2075,C-EEU-SVN,Zone_5A Cool Humid,sfh,urb,0.147
2075,C-EEU-SVN,Zone_7A Very cold Humid,mfh,rur,0.213
2075,C-EEU-SVN,Zone_7A Very cold Humid,sfh,rur,0.225
2075,C-WEU-AUT,Zone_4A Mixed Humid,mfh,rur,0.21
2075,C-WEU-AUT,Zone_4A Mixed Humid,mfh,urb,0.134
2075,C-WEU-AUT,Zone_4A Mixed Humid,sfh,rur,0.174
2075,C-WEU-AUT,Zone_4A Mixed Humid,sfh,urb,0.214
2075,C-WEU-AUT,Zone_5A Cool Humid,mfh,rur,0.224
2075,C-WEU-AUT,Zone_5A Cool Humid,mfh,urb,0.178
2075,C-WEU-AUT,Zone_5A Cool Humid,sfh,rur,0.166
2075,C-WEU-AUT,Zone_5A Cool Humid,sfh,urb,0.167
2075,C-WEU-AUT,Zone_6A Cold Humid,mfh,rur,0.242
2075,C-WEU-AUT,Zone_6A Cold Humid,mfh,urb,0.208
2075,C-WEU-AUT,Zone_6A Cold Humid,sfh,rur,0.163
2075,C-WEU-AUT,Zone_6A Cold Humid,sfh,urb,0.139
2075,C-WEU-AUT,Zone_7A Very cold Humid,mfh,rur,0.296
2075,C-WEU-AUT,Zone_7A Very cold Humid,mfh,urb,0.18
2075,C-WEU-AUT,Zone_7A Very cold Humid,sfh,rur,0.192
2075,C-WEU-AUT,Zone_7A Very cold Humid,sfh,urb,0.127
2075,C-WEU-BEL,Zone_4A Mixed Humid,mfh,rur,0.161
2075,C-WEU-BEL,Zone_4A Mixed Humid,mfh,urb,0.24
