region_bld,clim,inc_cl,year,urt,region_nuts,value
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE11A,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE11B,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE11B,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE11C,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE11C,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE11D,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE11D,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE121,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE121,0.1984528
C-WEU-DEU,Zone_4A Mixed Humid,q1,2015,rur,C-WEU-DEU-DE122,0.1002959
C-WEU-DEU,Zone_4A Mixed Humid,q1,2015,urb,C-WEU-DEU-DE122,0.2390241
C-WEU-DEU,Zone_4A Mixed Humid,q1,2015,rur,C-WEU-DEU-DE123,0.1002959
C-WEU-DEU,Zone_4A Mixed Humid,q1,2015,urb,C-WEU-DEU-DE123,0.2390241
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE124,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE124,0.1984528
C-WEU-DEU,Zone_4A Mixed Humid,q1,2015,rur,C-WEU-DEU-DE125,0.1002959
C-WEU-DEU,Zone_4A Mixed Humid,q1,2015,urb,C-WEU-DEU-DE125,0.2390241
C-WEU-DEU,Zone_4A Mixed Humid,q1,2015,rur,C-WEU-DEU-DE126,0.1002959
C-WEU-DEU,Zone_4A Mixed Humid,q1,2015,urb,C-WEU-DEU-DE126,0.2390241
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE127,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE127,0.1984528
C-WEU-DEU,Zone_4A Mixed Humid,q1,2015,rur,C-WEU-DEU-DE128,0.1002959
C-WEU-DEU,Zone_4A Mixed Humid,q1,2015,urb,C-WEU-DEU-DE128,0.2390241
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE129,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE129,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE12A,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE12A,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE12B,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE12B,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE12C,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE12C,0.1984528
C-WEU-DEU,Zone_4A Mixed Humid,q1,2015,rur,C-WEU-DEU-DE131,0.1002959
C-WEU-DEU,Zone_4A Mixed Humid,q1,2015,urb,C-WEU-DEU-DE131,0.2390241
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE132,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE132,0.1984528
C-WEU-DEU,Zone_4A Mixed Humid,q1,2015,rur,C-WEU-DEU-DE133,0.1002959
C-WEU-DEU,Zone_4A Mixed Humid,q1,2015,urb,C-WEU-DEU-DE133,0.2390241
C-WEU-DEU,Zone_4A Mixed Humid,q1,2015,rur,C-WEU-DEU-DE134,0.1002959
C-WEU-DEU,Zone_4A Mixed Humid,q1,2015,urb,C-WEU-DEU-DE134,0.2390241
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE135,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE135,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE136,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE136,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE137,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE137,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE138,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE138,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE139,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE139,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE13A,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE13A,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE141,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE141,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE142,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE142,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE143,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE143,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE144,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE144,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE145,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE145,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE146,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE146,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE147,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE147,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE148,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE148,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE149,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE149,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE211,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE211,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE212,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE212,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE213,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE213,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE214,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE214,0.1984528
C-WEU-DEU,Zone_6A Cold Humid,q1,2015,rur,C-WEU-DEU-DE215,0.08327195
C-WEU-DEU,Zone_6A Cold Humid,q1,2015,urb,C-WEU-DEU-DE215,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE216,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE216,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE217,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE217,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE218,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE218,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE219,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE219,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE21A,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE21A,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE21B,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE21B,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE21C,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE21C,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE21D,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE21D,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE21E,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE21E,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE21F,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE21F,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE21G,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE21G,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE21H,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE21H,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE21I,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE21I,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE21J,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE21J,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE21K,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE21K,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE21L,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE21L,0.1984528
C-WEU-DEU,Zone_6A Cold Humid,q1,2015,rur,C-WEU-DEU-DE21M,0.08327195
C-WEU-DEU,Zone_6A Cold Humid,q1,2015,urb,C-WEU-DEU-DE21M,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE21N,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE21N,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE221,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE221,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE222,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE222,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE223,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE223,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE224,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE224,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE225,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE225,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE226,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE226,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE227,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE227,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE228,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE228,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE229,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE229,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE22A,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE22A,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE22B,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE22B,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE22C,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE22C,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE231,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE231,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE232,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE232,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE233,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE233,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE234,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE234,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE235,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE235,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE236,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE236,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE237,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE237,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE238,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE238,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE239,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE239,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE23A,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE23A,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE241,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE241,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE242,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE242,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE243,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE243,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE244,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE244,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE245,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE245,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE246,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE246,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE247,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE247,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE248,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE248,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE249,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE249,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE24A,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE24A,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE24B,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE24B,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE24C,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE24C,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE24D,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE24D,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE251,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE251,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE252,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE252,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE253,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE253,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE254,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE254,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE255,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE255,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE256,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE256,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE257,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE257,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE258,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE258,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE259,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE259,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE25A,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE25A,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE25B,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE25B,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE25C,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE25C,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE261,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE261,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE262,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE262,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE263,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE263,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE264,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE264,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE265,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE265,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE266,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE266,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE267,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE267,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE268,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE268,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE269,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE269,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE26A,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE26A,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE26B,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE26B,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE26C,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE26C,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE271,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE271,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE272,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE272,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE273,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE273,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE274,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE274,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE275,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE275,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE276,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE276,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE277,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE277,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE278,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE278,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE279,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE279,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE27A,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE27A,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE27B,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE27B,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE27C,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE27C,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE27D,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE27D,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE27E,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE27E,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE300,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE300,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE401,0.08327195
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,urb,C-WEU-DEU-DE401,0.1984528
C-WEU-DEU,Zone_5A Cool Humid,q1,2015,rur,C-WEU-DEU-DE402,0.08327195
