region_gea,arch,material,year,urt,value
SAS,sfh,copper,2025,sub,1.400058403
SAS,sfh,copper,2030,rur,1.619283473
SAS,sfh,copper,2030,urb,1.180833333
SAS,sfh,copper,2030,sub,1.400058403
SAS,sfh,copper,2035,rur,1.619283473
SAS,sfh,copper,2035,urb,1.180833333
SAS,sfh,copper,2035,sub,1.400058403
SAS,sfh,copper,2040,rur,1.619283473
SAS,sfh,copper,2040,urb,1.180833333
SAS,sfh,copper,2040,sub,1.400058403
SAS,sfh,copper,2045,rur,1.619283473
SAS,sfh,copper,2045,urb,1.180833333
SAS,sfh,copper,2045,sub,1.400058403
SAS,sfh,copper,2050,rur,1.619283473
SAS,sfh,copper,2050,urb,1.180833333
SAS,sfh,copper,2050,sub,1.400058403
SAS,sfh,copper,2055,rur,1.619283473
SAS,sfh,copper,2055,urb,1.180833333
SAS,sfh,copper,2055,sub,1.400058403
SAS,sfh,copper,2060,rur,1.619283473
SAS,sfh,copper,2060,urb,1.180833333
SAS,sfh,copper,2060,sub,1.400058403
SAS,sfh,copper,2065,rur,1.619283473
SAS,sfh,copper,2065,urb,1.180833333
SAS,sfh,copper,2065,sub,1.400058403
SAS,sfh,copper,2070,rur,1.619283473
SAS,sfh,copper,2070,urb,1.180833333
SAS,sfh,copper,2070,sub,1.400058403
SAS,sfh,copper,2075,rur,1.619283473
SAS,sfh,copper,2075,urb,1.180833333
SAS,sfh,copper,2075,sub,1.400058403
SAS,sfh,copper,2080,rur,1.619283473
SAS,sfh,copper,2080,urb,1.180833333
SAS,sfh,copper,2080,sub,1.400058403
SAS,sfh,copper,2085,rur,1.619283473
SAS,sfh,copper,2085,urb,1.180833333
SAS,sfh,copper,2085,sub,1.400058403
SAS,sfh,copper,2090,rur,1.619283473
SAS,sfh,copper,2090,urb,1.180833333
SAS,sfh,copper,2090,sub,1.400058403
SAS,sfh,copper,2095,rur,1.619283473
SAS,sfh,copper,2095,urb,1.180833333
SAS,sfh,copper,2095,sub,1.400058403
SAS,sfh,copper,2100,rur,1.619283473
SAS,sfh,copper,2100,urb,1.180833333
SAS,sfh,copper,2100,sub,1.400058403
SAS,sfh,glass,2015,rur,2.536108787
SAS,sfh,glass,2015,urb,2.136666667
SAS,sfh,glass,2015,sub,2.336387727
SAS,sfh,glass,2020,rur,2.536108787
SAS,sfh,glass,2020,urb,2.136666667
SAS,sfh,glass,2020,sub,2.336387727
SAS,sfh,glass,2025,rur,2.536108787
SAS,sfh,glass,2025,urb,2.136666667
SAS,sfh,glass,2025,sub,2.336387727
SAS,sfh,glass,2030,rur,2.536108787
SAS,sfh,glass,2030,urb,2.136666667
SAS,sfh,glass,2030,sub,2.336387727
SAS,sfh,glass,2035,rur,2.536108787
SAS,sfh,glass,2035,urb,2.136666667
SAS,sfh,glass,2035,sub,2.336387727
SAS,sfh,glass,2040,rur,2.536108787
SAS,sfh,glass,2040,urb,2.136666667
SAS,sfh,glass,2040,sub,2.336387727
SAS,sfh,glass,2045,rur,2.536108787
SAS,sfh,glass,2045,urb,2.136666667
SAS,sfh,glass,2045,sub,2.336387727
SAS,sfh,glass,2050,rur,2.536108787
SAS,sfh,glass,2050,urb,2.136666667
SAS,sfh,glass,2050,sub,2.336387727
SAS,sfh,glass,2055,rur,2.536108787
SAS,sfh,glass,2055,urb,2.136666667
SAS,sfh,glass,2055,sub,2.336387727
SAS,sfh,glass,2060,rur,2.536108787
SAS,sfh,glass,2060,urb,2.136666667
SAS,sfh,glass,2060,sub,2.336387727
SAS,sfh,glass,2065,rur,2.536108787
SAS,sfh,glass,2065,urb,2.136666667
SAS,sfh,glass,2065,sub,2.336387727
SAS,sfh,glass,2070,rur,2.536108787
SAS,sfh,glass,2070,urb,2.136666667
SAS,sfh,glass,2070,sub,2.336387727
SAS,sfh,glass,2075,rur,2.536108787
SAS,sfh,glass,2075,urb,2.136666667
SAS,sfh,glass,2075,sub,2.336387727
SAS,sfh,glass,2080,rur,2.536108787
SAS,sfh,glass,2080,urb,2.136666667
SAS,sfh,glass,2080,sub,2.336387727
SAS,sfh,glass,2085,rur,2.536108787
SAS,sfh,glass,2085,urb,2.136666667
SAS,sfh,glass,2085,sub,2.336387727
SAS,sfh,glass,2090,rur,2.536108787
SAS,sfh,glass,2090,urb,2.136666667
SAS,sfh,glass,2090,sub,2.336387727
SAS,sfh,glass,2095,rur,2.536108787
SAS,sfh,glass,2095,urb,2.136666667
SAS,sfh,glass,2095,sub,2.336387727
SAS,sfh,glass,2100,rur,2.536108787
SAS,sfh,glass,2100,urb,2.136666667
SAS,sfh,glass,2100,sub,2.336387727
SAS,sfh,steel,2015,rur,31.2933159
SAS,sfh,steel,2015,urb,31.72833333
SAS,sfh,steel,2015,sub,31.510824615
SAS,sfh,steel,2020,rur,31.2933159
SAS,sfh,steel,2020,urb,31.72833333
SAS,sfh,steel,2020,sub,31.510824615
SAS,sfh,steel,2025,rur,31.2933159
SAS,sfh,steel,2025,urb,31.72833333
SAS,sfh,steel,2025,sub,31.510824615
SAS,sfh,steel,2030,rur,31.2933159
SAS,sfh,steel,2030,urb,31.72833333
SAS,sfh,steel,2030,sub,31.510824615
SAS,sfh,steel,2035,rur,31.2933159
SAS,sfh,steel,2035,urb,31.72833333
SAS,sfh,steel,2035,sub,31.510824615
SAS,sfh,steel,2040,rur,31.2933159
SAS,sfh,steel,2040,urb,31.72833333
SAS,sfh,steel,2040,sub,31.510824615
SAS,sfh,steel,2045,rur,31.2933159
SAS,sfh,steel,2045,urb,31.72833333
SAS,sfh,steel,2045,sub,31.510824615
SAS,sfh,steel,2050,rur,31.2933159
SAS,sfh,steel,2050,urb,31.72833333
SAS,sfh,steel,2050,sub,31.510824615
SAS,sfh,steel,2055,rur,31.2933159
SAS,sfh,steel,2055,urb,31.72833333
SAS,sfh,steel,2055,sub,31.510824615
SAS,sfh,steel,2060,rur,31.2933159
SAS,sfh,steel,2060,urb,31.72833333
SAS,sfh,steel,2060,sub,31.510824615
SAS,sfh,steel,2065,rur,31.2933159
SAS,sfh,steel,2065,urb,31.72833333
SAS,sfh,steel,2065,sub,31.510824615
SAS,sfh,steel,2070,rur,31.2933159
SAS,sfh,steel,2070,urb,31.72833333
SAS,sfh,steel,2070,sub,31.510824615
SAS,sfh,steel,2075,rur,31.2933159
SAS,sfh,steel,2075,urb,31.72833333
SAS,sfh,steel,2075,sub,31.510824615
SAS,sfh,steel,2080,rur,31.2933159
SAS,sfh,steel,2080,urb,31.72833333
SAS,sfh,steel,2080,sub,31.510824615
SAS,sfh,steel,2085,rur,31.2933159
SAS,sfh,steel,2085,urb,31.72833333
SAS,sfh,steel,2085,sub,31.510824615
SAS,sfh,steel,2090,rur,31.2933159
SAS,sfh,steel,2090,urb,31.72833333
SAS,sfh,steel,2090,sub,31.510824615
SAS,sfh,steel,2095,rur,31.2933159
SAS,sfh,steel,2095,urb,31.72833333
SAS,sfh,steel,2095,sub,31.510824615
SAS,sfh,steel,2100,rur,31.2933159
SAS,sfh,steel,2100,urb,31.72833333
SAS,sfh,steel,2100,sub,31.510824615
SAS,sfh,wood,2015,rur,32.21302824
SAS,sfh,wood,2015,urb,32.96416667
SAS,sfh,wood,2015,sub,32.588597455
SAS,sfh,wood,2020,rur,32.21302824
SAS,sfh,wood,2020,urb,32.96416667
SAS,sfh,wood,2020,sub,32.588597455
SAS,sfh,wood,2025,rur,32.21302824
SAS,sfh,wood,2025,urb,32.96416667
SAS,sfh,wood,2025,sub,32.588597455
SAS,sfh,wood,2030,rur,32.21302824
SAS,sfh,wood,2030,urb,32.96416667
SAS,sfh,wood,2030,sub,32.588597455
SAS,sfh,wood,2035,rur,32.21302824
SAS,sfh,wood,2035,urb,32.96416667
SAS,sfh,wood,2035,sub,32.588597455
SAS,sfh,wood,2040,rur,32.21302824
SAS,sfh,wood,2040,urb,32.96416667
SAS,sfh,wood,2040,sub,32.588597455
SAS,sfh,wood,2045,rur,32.21302824
SAS,sfh,wood,2045,urb,32.96416667
SAS,sfh,wood,2045,sub,32.588597455
SAS,sfh,wood,2050,rur,32.21302824
SAS,sfh,wood,2050,urb,32.96416667
SAS,sfh,wood,2050,sub,32.588597455
SAS,sfh,wood,2055,rur,32.21302824
SAS,sfh,wood,2055,urb,32.96416667
SAS,sfh,wood,2055,sub,32.588597455
SAS,sfh,wood,2060,rur,32.21302824
SAS,sfh,wood,2060,urb,32.96416667
SAS,sfh,wood,2060,sub,32.588597455
SAS,sfh,wood,2065,rur,32.21302824
SAS,sfh,wood,2065,urb,32.96416667
SAS,sfh,wood,2065,sub,32.588597455
SAS,sfh,wood,2070,rur,32.21302824
SAS,sfh,wood,2070,urb,32.96416667
SAS,sfh,wood,2070,sub,32.588597455
SAS,sfh,wood,2075,rur,32.21302824
SAS,sfh,wood,2075,urb,32.96416667
SAS,sfh,wood,2075,sub,32.588597455
SAS,sfh,wood,2080,rur,32.21302824
SAS,sfh,wood,2080,urb,32.96416667
SAS,sfh,wood,2080,sub,32.588597455
SAS,sfh,wood,2085,rur,32.21302824
SAS,sfh,wood,2085,urb,32.96416667
SAS,sfh,wood,2085,sub,32.588597455
SAS,sfh,wood,2090,rur,32.21302824
SAS,sfh,wood,2090,urb,32.96416667
SAS,sfh,wood,2090,sub,32.588597455
SAS,sfh,wood,2095,rur,32.21302824
SAS,sfh,wood,2095,urb,32.96416667
SAS,sfh,wood,2095,sub,32.588597455
SAS,sfh,wood,2100,rur,32.21302824
SAS,sfh,wood,2100,urb,32.96416667
SAS,sfh,wood,2100,sub,32.588597455
WEU,mfh,aluminum,2015,rur,1.020693582
WEU,mfh,aluminum,2015,urb,1.456577713
WEU,mfh,aluminum,2015,sub,1.2386356475
WEU,mfh,aluminum,2020,rur,1.020693582
WEU,mfh,aluminum,2020,urb,1.456577713
WEU,mfh,aluminum,2020,sub,1.2386356475
WEU,mfh,aluminum,2025,rur,1.020693582
WEU,mfh,aluminum,2025,urb,1.456577713
WEU,mfh,aluminum,2025,sub,1.2386356475
WEU,mfh,aluminum,2030,rur,1.020693582
WEU,mfh,aluminum,2030,urb,1.456577713
WEU,mfh,aluminum,2030,sub,1.2386356475
WEU,mfh,aluminum,2035,rur,1.020693582
WEU,mfh,aluminum,2035,urb,1.456577713
WEU,mfh,aluminum,2035,sub,1.2386356475
WEU,mfh,aluminum,2040,rur,1.020693582
WEU,mfh,aluminum,2040,urb,1.456577713
WEU,mfh,aluminum,2040,sub,1.2386356475
WEU,mfh,aluminum,2045,rur,1.020693582
WEU,mfh,aluminum,2045,urb,1.456577713
WEU,mfh,aluminum,2045,sub,1.2386356475
WEU,mfh,aluminum,2050,rur,1.020693582
WEU,mfh,aluminum,2050,urb,1.456577713
WEU,mfh,aluminum,2050,sub,1.2386356475
WEU,mfh,aluminum,2055,rur,1.020693582
WEU,mfh,aluminum,2055,urb,1.456577713
WEU,mfh,aluminum,2055,sub,1.2386356475
WEU,mfh,aluminum,2060,rur,1.020693582
WEU,mfh,aluminum,2060,urb,1.456577713
WEU,mfh,aluminum,2060,sub,1.2386356475
WEU,mfh,aluminum,2065,rur,1.020693582
WEU,mfh,aluminum,2065,urb,1.456577713
WEU,mfh,aluminum,2065,sub,1.2386356475
WEU,mfh,aluminum,2070,rur,1.020693582
WEU,mfh,aluminum,2070,urb,1.456577713
WEU,mfh,aluminum,2070,sub,1.2386356475
WEU,mfh,aluminum,2075,rur,1.020693582
WEU,mfh,aluminum,2075,urb,1.456577713
WEU,mfh,aluminum,2075,sub,1.2386356475
WEU,mfh,aluminum,2080,rur,1.020693582
WEU,mfh,aluminum,2080,urb,1.456577713
WEU,mfh,aluminum,2080,sub,1.2386356475
WEU,mfh,aluminum,2085,rur,1.020693582
WEU,mfh,aluminum,2085,urb,1.456577713
WEU,mfh,aluminum,2085,sub,1.2386356475
WEU,mfh,aluminum,2090,rur,1.020693582
WEU,mfh,aluminum,2090,urb,1.456577713
WEU,mfh,aluminum,2090,sub,1.2386356475
WEU,mfh,aluminum,2095,rur,1.020693582
WEU,mfh,aluminum,2095,urb,1.456577713
WEU,mfh,aluminum,2095,sub,1.2386356475
WEU,mfh,aluminum,2100,rur,1.020693582
WEU,mfh,aluminum,2100,urb,1.456577713
WEU,mfh,aluminum,2100,sub,1.2386356475
WEU,mfh,concrete,2015,rur,679.5485694
WEU,mfh,concrete,2015,urb,742.9778647
WEU,mfh,concrete,2015,sub,711.2632170500001
WEU,mfh,concrete,2020,rur,679.5485694
WEU,mfh,concrete,2020,urb,742.9778647
WEU,mfh,concrete,2020,sub,711.2632170500001
WEU,mfh,concrete,2025,rur,679.5485694
WEU,mfh,concrete,2025,urb,742.9778647
WEU,mfh,concrete,2025,sub,711.2632170500001
WEU,mfh,concrete,2030,rur,679.5485694
WEU,mfh,concrete,2030,urb,742.9778647
WEU,mfh,concrete,2030,sub,711.2632170500001
WEU,mfh,concrete,2035,rur,679.5485694
WEU,mfh,concrete,2035,urb,742.9778647
WEU,mfh,concrete,2035,sub,711.2632170500001
WEU,mfh,concrete,2040,rur,679.5485694
WEU,mfh,concrete,2040,urb,742.9778647
WEU,mfh,concrete,2040,sub,711.2632170500001
WEU,mfh,concrete,2045,rur,679.5485694
WEU,mfh,concrete,2045,urb,742.9778647
WEU,mfh,concrete,2045,sub,711.2632170500001
WEU,mfh,concrete,2050,rur,679.5485694
WEU,mfh,concrete,2050,urb,742.9778647
WEU,mfh,concrete,2050,sub,711.2632170500001
WEU,mfh,concrete,2055,rur,679.5485694
WEU,mfh,concrete,2055,urb,742.9778647
WEU,mfh,concrete,2055,sub,711.2632170500001
WEU,mfh,concrete,2060,rur,679.5485694
WEU,mfh,concrete,2060,urb,742.9778647
WEU,mfh,concrete,2060,sub,711.2632170500001
WEU,mfh,concrete,2065,rur,679.5485694
WEU,mfh,concrete,2065,urb,742.9778647
WEU,mfh,concrete,2065,sub,711.2632170500001
WEU,mfh,concrete,2070,rur,679.5485694
WEU,mfh,concrete,2070,urb,742.9778647
WEU,mfh,concrete,2070,sub,711.2632170500001
WEU,mfh,concrete,2075,rur,679.5485694
WEU,mfh,concrete,2075,urb,742.9778647
WEU,mfh,concrete,2075,sub,711.2632170500001
WEU,mfh,concrete,2080,rur,679.5485694
WEU,mfh,concrete,2080,urb,742.9778647
WEU,mfh,concrete,2080,sub,711.2632170500001
WEU,mfh,concrete,2085,rur,679.5485694
WEU,mfh,concrete,2085,urb,742.9778647
WEU,mfh,concrete,2085,sub,711.2632170500001
WEU,mfh,concrete,2090,rur,679.5485694
WEU,mfh,concrete,2090,urb,742.9778647
WEU,mfh,concrete,2090,sub,711.2632170500001
WEU,mfh,concrete,2095,rur,679.5485694
WEU,mfh,concrete,2095,urb,742.9778647
WEU,mfh,concrete,2095,sub,711.2632170500001
WEU,mfh,concrete,2100,rur,679.5485694
WEU,mfh,concrete,2100,urb,742.9778647
WEU,mfh,concrete,2100,sub,711.2632170500001
WEU,mfh,copper,2015,rur,0.117876254
WEU,mfh,copper,2015,urb,0.07687221
WEU,mfh,copper,2015,sub,0.097374232
WEU,mfh,copper,2020,rur,0.117876254
WEU,mfh,copper,2020,urb,0.07687221
WEU,mfh,copper,2020,sub,0.097374232
WEU,mfh,copper,2025,rur,0.117876254
WEU,mfh,copper,2025,urb,0.07687221
WEU,mfh,copper,2025,sub,0.097374232
WEU,mfh,copper,2030,rur,0.117876254
WEU,mfh,copper,2030,urb,0.07687221
WEU,mfh,copper,2030,sub,0.097374232
WEU,mfh,copper,2035,rur,0.117876254
WEU,mfh,copper,2035,urb,0.07687221
WEU,mfh,copper,2035,sub,0.097374232
WEU,mfh,copper,2040,rur,0.117876254
WEU,mfh,copper,2040,urb,0.07687221
WEU,mfh,copper,2040,sub,0.097374232
WEU,mfh,copper,2045,rur,0.117876254
WEU,mfh,copper,2045,urb,0.07687221
WEU,mfh,copper,2045,sub,0.097374232
WEU,mfh,copper,2050,rur,0.117876254
WEU,mfh,copper,2050,urb,0.07687221
WEU,mfh,copper,2050,sub,0.097374232
WEU,mfh,copper,2055,rur,0.117876254
WEU,mfh,copper,2055,urb,0.07687221
WEU,mfh,copper,2055,sub,0.097374232
WEU,mfh,copper,2060,rur,0.117876254
WEU,mfh,copper,2060,urb,0.07687221
WEU,mfh,copper,2060,sub,0.097374232
WEU,mfh,copper,2065,rur,0.117876254
WEU,mfh,copper,2065,urb,0.07687221
WEU,mfh,copper,2065,sub,0.097374232
WEU,mfh,copper,2070,rur,0.117876254
WEU,mfh,copper,2070,urb,0.07687221
WEU,mfh,copper,2070,sub,0.097374232
WEU,mfh,copper,2075,rur,0.117876254
WEU,mfh,copper,2075,urb,0.07687221
WEU,mfh,copper,2075,sub,0.097374232
WEU,mfh,copper,2080,rur,0.117876254
WEU,mfh,copper,2080,urb,0.07687221
WEU,mfh,copper,2080,sub,0.097374232
WEU,mfh,copper,2085,rur,0.117876254
WEU,mfh,copper,2085,urb,0.07687221
WEU,mfh,copper,2085,sub,0.097374232
WEU,mfh,copper,2090,rur,0.117876254
WEU,mfh,copper,2090,urb,0.07687221
WEU,mfh,copper,2090,sub,0.097374232
WEU,mfh,copper,2095,rur,0.117876254
WEU,mfh,copper,2095,urb,0.07687221
WEU,mfh,copper,2095,sub,0.097374232
WEU,mfh,copper,2100,rur,0.117876254
WEU,mfh,copper,2100,urb,0.07687221
WEU,mfh,copper,2100,sub,0.097374232
WEU,mfh,glass,2015,rur,9.144550486
WEU,mfh,glass,2015,urb,7.505759417
WEU,mfh,glass,2015,sub,8.3251549515
WEU,mfh,glass,2020,rur,9.144550486
WEU,mfh,glass,2020,urb,7.505759417
WEU,mfh,glass,2020,sub,8.3251549515
WEU,mfh,glass,2025,rur,9.144550486
WEU,mfh,glass,2025,urb,7.505759417
WEU,mfh,glass,2025,sub,8.3251549515
WEU,mfh,glass,2030,rur,9.144550486
WEU,mfh,glass,2030,urb,7.505759417
WEU,mfh,glass,2030,sub,8.3251549515
WEU,mfh,glass,2035,rur,9.144550486
WEU,mfh,glass,2035,urb,7.505759417
WEU,mfh,glass,2035,sub,8.3251549515
WEU,mfh,glass,2040,rur,9.144550486
WEU,mfh,glass,2040,urb,7.505759417
WEU,mfh,glass,2040,sub,8.3251549515
WEU,mfh,glass,2045,rur,9.144550486
WEU,mfh,glass,2045,urb,7.505759417
WEU,mfh,glass,2045,sub,8.3251549515
WEU,mfh,glass,2050,rur,9.144550486
WEU,mfh,glass,2050,urb,7.505759417
WEU,mfh,glass,2050,sub,8.3251549515
WEU,mfh,glass,2055,rur,9.144550486
WEU,mfh,glass,2055,urb,7.505759417
WEU,mfh,glass,2055,sub,8.3251549515
WEU,mfh,glass,2060,rur,9.144550486
WEU,mfh,glass,2060,urb,7.505759417
WEU,mfh,glass,2060,sub,8.3251549515
WEU,mfh,glass,2065,rur,9.144550486
WEU,mfh,glass,2065,urb,7.505759417
WEU,mfh,glass,2065,sub,8.3251549515
WEU,mfh,glass,2070,rur,9.144550486
WEU,mfh,glass,2070,urb,7.505759417
WEU,mfh,glass,2070,sub,8.3251549515
WEU,mfh,glass,2075,rur,9.144550486
WEU,mfh,glass,2075,urb,7.505759417
WEU,mfh,glass,2075,sub,8.3251549515
WEU,mfh,glass,2080,rur,9.144550486
WEU,mfh,glass,2080,urb,7.505759417
WEU,mfh,glass,2080,sub,8.3251549515
WEU,mfh,glass,2085,rur,9.144550486
WEU,mfh,glass,2085,urb,7.505759417
WEU,mfh,glass,2085,sub,8.3251549515
WEU,mfh,glass,2090,rur,9.144550486
WEU,mfh,glass,2090,urb,7.505759417
WEU,mfh,glass,2090,sub,8.3251549515
WEU,mfh,glass,2095,rur,9.144550486
WEU,mfh,glass,2095,urb,7.505759417
WEU,mfh,glass,2095,sub,8.3251549515
WEU,mfh,glass,2100,rur,9.144550486
WEU,mfh,glass,2100,urb,7.505759417
WEU,mfh,glass,2100,sub,8.3251549515
WEU,mfh,steel,2015,rur,93.13167144
WEU,mfh,steel,2015,urb,109.3340809
WEU,mfh,steel,2015,sub,101.23287617
WEU,mfh,steel,2020,rur,93.13167144
WEU,mfh,steel,2020,urb,109.3340809
WEU,mfh,steel,2020,sub,101.23287617
WEU,mfh,steel,2025,rur,93.13167144
WEU,mfh,steel,2025,urb,109.3340809
WEU,mfh,steel,2025,sub,101.23287617
WEU,mfh,steel,2030,rur,93.13167144
WEU,mfh,steel,2030,urb,109.3340809
WEU,mfh,steel,2030,sub,101.23287617
WEU,mfh,steel,2035,rur,93.13167144
WEU,mfh,steel,2035,urb,109.3340809
WEU,mfh,steel,2035,sub,101.23287617
WEU,mfh,steel,2040,rur,93.13167144
WEU,mfh,steel,2040,urb,109.3340809
WEU,mfh,steel,2040,sub,101.23287617
WEU,mfh,steel,2045,rur,93.13167144
WEU,mfh,steel,2045,urb,109.3340809
WEU,mfh,steel,2045,sub,101.23287617
WEU,mfh,steel,2050,rur,93.13167144
WEU,mfh,steel,2050,urb,109.3340809
WEU,mfh,steel,2050,sub,101.23287617
WEU,mfh,steel,2055,rur,93.13167144
WEU,mfh,steel,2055,urb,109.3340809
WEU,mfh,steel,2055,sub,101.23287617
WEU,mfh,steel,2060,rur,93.13167144
WEU,mfh,steel,2060,urb,109.3340809
WEU,mfh,steel,2060,sub,101.23287617
WEU,mfh,steel,2065,rur,93.13167144
WEU,mfh,steel,2065,urb,109.3340809
WEU,mfh,steel,2065,sub,101.23287617
WEU,mfh,steel,2070,rur,93.13167144
WEU,mfh,steel,2070,urb,109.3340809
WEU,mfh,steel,2070,sub,101.23287617
WEU,mfh,steel,2075,rur,93.13167144
WEU,mfh,steel,2075,urb,109.3340809
WEU,mfh,steel,2075,sub,101.23287617
WEU,mfh,steel,2080,rur,93.13167144
WEU,mfh,steel,2080,urb,109.3340809
WEU,mfh,steel,2080,sub,101.23287617
WEU,mfh,steel,2085,rur,93.13167144
WEU,mfh,steel,2085,urb,109.3340809
WEU,mfh,steel,2085,sub,101.23287617
WEU,mfh,steel,2090,rur,93.13167144
WEU,mfh,steel,2090,urb,109.3340809
WEU,mfh,steel,2090,sub,101.23287617
WEU,mfh,steel,2095,rur,93.13167144
WEU,mfh,steel,2095,urb,109.3340809
WEU,mfh,steel,2095,sub,101.23287617
WEU,mfh,steel,2100,rur,93.13167144
WEU,mfh,steel,2100,urb,109.3340809
WEU,mfh,steel,2100,sub,101.23287617
WEU,mfh,wood,2015,rur,40.8593315
WEU,mfh,wood,2015,urb,34.9613832
WEU,mfh,wood,2015,sub,37.91035735
WEU,mfh,wood,2020,rur,40.8593315
WEU,mfh,wood,2020,urb,34.9613832
WEU,mfh,wood,2020,sub,37.91035735
WEU,mfh,wood,2025,rur,40.8593315
WEU,mfh,wood,2025,urb,34.9613832
WEU,mfh,wood,2025,sub,37.91035735
WEU,mfh,wood,2030,rur,40.8593315
WEU,mfh,wood,2030,urb,34.9613832
WEU,mfh,wood,2030,sub,37.91035735
WEU,mfh,wood,2035,rur,40.8593315
WEU,mfh,wood,2035,urb,34.9613832
WEU,mfh,wood,2035,sub,37.91035735
WEU,mfh,wood,2040,rur,40.8593315
WEU,mfh,wood,2040,urb,34.9613832
WEU,mfh,wood,2040,sub,37.91035735
WEU,mfh,wood,2045,rur,40.8593315
WEU,mfh,wood,2045,urb,34.9613832
WEU,mfh,wood,2045,sub,37.91035735
WEU,mfh,wood,2050,rur,40.8593315
WEU,mfh,wood,2050,urb,34.9613832
WEU,mfh,wood,2050,sub,37.91035735
WEU,mfh,wood,2055,rur,40.8593315
WEU,mfh,wood,2055,urb,34.9613832
WEU,mfh,wood,2055,sub,37.91035735
WEU,mfh,wood,2060,rur,40.8593315
WEU,mfh,wood,2060,urb,34.9613832
WEU,mfh,wood,2060,sub,37.91035735
WEU,mfh,wood,2065,rur,40.8593315
WEU,mfh,wood,2065,urb,34.9613832
WEU,mfh,wood,2065,sub,37.91035735
WEU,mfh,wood,2070,rur,40.8593315
WEU,mfh,wood,2070,urb,34.9613832
WEU,mfh,wood,2070,sub,37.91035735
WEU,mfh,wood,2075,rur,40.8593315
WEU,mfh,wood,2075,urb,34.9613832
WEU,mfh,wood,2075,sub,37.91035735
WEU,mfh,wood,2080,rur,40.8593315
WEU,mfh,wood,2080,urb,34.9613832
WEU,mfh,wood,2080,sub,37.91035735
WEU,mfh,wood,2085,rur,40.8593315
WEU,mfh,wood,2085,urb,34.9613832
WEU,mfh,wood,2085,sub,37.91035735
WEU,mfh,wood,2090,rur,40.8593315
WEU,mfh,wood,2090,urb,34.9613832
WEU,mfh,wood,2090,sub,37.91035735
WEU,mfh,wood,2095,rur,40.8593315
WEU,mfh,wood,2095,urb,34.9613832
WEU,mfh,wood,2095,sub,37.91035735
WEU,mfh,wood,2100,rur,40.8593315
WEU,mfh,wood,2100,urb,34.9613832
WEU,mfh,wood,2100,sub,37.91035735
WEU,sfh,aluminum,2015,rur,0.939182679
WEU,sfh,aluminum,2015,urb,0.71361545
WEU,sfh,aluminum,2015,sub,0.8263990645
WEU,sfh,aluminum,2020,rur,0.939182679
WEU,sfh,aluminum,2020,urb,0.71361545
WEU,sfh,aluminum,2020,sub,0.8263990645
WEU,sfh,aluminum,2025,rur,0.939182679
WEU,sfh,aluminum,2025,urb,0.71361545
WEU,sfh,aluminum,2025,sub,0.8263990645
WEU,sfh,aluminum,2030,rur,0.939182679
WEU,sfh,aluminum,2030,urb,0.71361545
WEU,sfh,aluminum,2030,sub,0.8263990645
WEU,sfh,aluminum,2035,rur,0.939182679
WEU,sfh,aluminum,2035,urb,0.71361545
WEU,sfh,aluminum,2035,sub,0.8263990645
WEU,sfh,aluminum,2040,rur,0.939182679
WEU,sfh,aluminum,2040,urb,0.71361545
WEU,sfh,aluminum,2040,sub,0.8263990645
WEU,sfh,aluminum,2045,rur,0.939182679
WEU,sfh,aluminum,2045,urb,0.71361545
WEU,sfh,aluminum,2045,sub,0.8263990645
WEU,sfh,aluminum,2050,rur,0.939182679
WEU,sfh,aluminum,2050,urb,0.71361545
WEU,sfh,aluminum,2050,sub,0.8263990645
WEU,sfh,aluminum,2055,rur,0.939182679
WEU,sfh,aluminum,2055,urb,0.71361545
WEU,sfh,aluminum,2055,sub,0.8263990645
WEU,sfh,aluminum,2060,rur,0.939182679
WEU,sfh,aluminum,2060,urb,0.71361545
WEU,sfh,aluminum,2060,sub,0.8263990645
WEU,sfh,aluminum,2065,rur,0.939182679
WEU,sfh,aluminum,2065,urb,0.71361545
WEU,sfh,aluminum,2065,sub,0.8263990645
WEU,sfh,aluminum,2070,rur,0.939182679
WEU,sfh,aluminum,2070,urb,0.71361545
WEU,sfh,aluminum,2070,sub,0.8263990645
WEU,sfh,aluminum,2075,rur,0.939182679
WEU,sfh,aluminum,2075,urb,0.71361545
WEU,sfh,aluminum,2075,sub,0.8263990645
WEU,sfh,aluminum,2080,rur,0.939182679
WEU,sfh,aluminum,2080,urb,0.71361545
WEU,sfh,aluminum,2080,sub,0.8263990645
WEU,sfh,aluminum,2085,rur,0.939182679
WEU,sfh,aluminum,2085,urb,0.71361545
WEU,sfh,aluminum,2085,sub,0.8263990645
WEU,sfh,aluminum,2090,rur,0.939182679
WEU,sfh,aluminum,2090,urb,0.71361545
WEU,sfh,aluminum,2090,sub,0.8263990645
WEU,sfh,aluminum,2095,rur,0.939182679
WEU,sfh,aluminum,2095,urb,0.71361545
WEU,sfh,aluminum,2095,sub,0.8263990645
WEU,sfh,aluminum,2100,rur,0.939182679
WEU,sfh,aluminum,2100,urb,0.71361545
WEU,sfh,aluminum,2100,sub,0.8263990645
WEU,sfh,concrete,2015,rur,1293.432312
WEU,sfh,concrete,2015,urb,1116.475708
WEU,sfh,concrete,2015,sub,1204.95401
WEU,sfh,concrete,2020,rur,1293.432312
WEU,sfh,concrete,2020,urb,1116.475708
WEU,sfh,concrete,2020,sub,1204.95401
