region_bld,urt,arch,year,value
C-EEU-LTU,urb,sfh,2085,2.8123646509781244
C-EEU-LTU,urb,sfh,2090,2.8123646509781244
C-EEU-LTU,urb,sfh,2095,2.8123646509781244
C-EEU-LTU,urb,sfh,2100,2.8123646509781244
C-EEU-LVA,rur,mfh,2015,2.0942283598113525
C-EEU-LVA,rur,mfh,2020,2.0942283598113525
C-EEU-LVA,rur,mfh,2025,2.0947641162044897
C-EEU-LVA,rur,mfh,2030,2.138798198187286
C-EEU-LVA,rur,mfh,2035,2.1828322801700826
C-EEU-LVA,rur,mfh,2040,2.2268663621528795
C-EEU-LVA,rur,mfh,2045,2.270900444135676
C-EEU-LVA,rur,mfh,2050,2.3149345261184724
C-EEU-LVA,rur,mfh,2055,2.3149345261184724
C-EEU-LVA,rur,mfh,2060,2.3149345261184724
C-EEU-LVA,rur,mfh,2065,2.3149345261184724
C-EEU-LVA,rur,mfh,2070,2.3149345261184724
C-EEU-LVA,rur,mfh,2075,2.3149345261184724
C-EEU-LVA,rur,mfh,2080,2.3149345261184724
C-EEU-LVA,rur,mfh,2085,2.3149345261184724
C-EEU-LVA,rur,mfh,2090,2.3149345261184724
C-EEU-LVA,rur,mfh,2095,2.3149345261184724
C-EEU-LVA,rur,mfh,2100,2.3149345261184724
C-EEU-LVA,rur,sfh,2015,2.8173796577404104
C-EEU-LVA,rur,sfh,2020,2.8173796577404104
C-EEU-LVA,rur,sfh,2025,2.820449625829204
C-EEU-LVA,rur,sfh,2030,2.8644837078120005
C-EEU-LVA,rur,sfh,2035,2.908517789794797
C-EEU-LVA,rur,sfh,2040,2.952551871777594
C-EEU-LVA,rur,sfh,2045,2.9965859537603903
C-EEU-LVA,rur,sfh,2050,3.0406200357431867
C-EEU-LVA,rur,sfh,2055,3.0406200357431867
C-EEU-LVA,rur,sfh,2060,3.0406200357431867
C-EEU-LVA,rur,sfh,2065,3.0406200357431867
C-EEU-LVA,rur,sfh,2070,3.0406200357431867
C-EEU-LVA,rur,sfh,2075,3.0406200357431867
C-EEU-LVA,rur,sfh,2080,3.0406200357431867
C-EEU-LVA,rur,sfh,2085,3.0406200357431867
C-EEU-LVA,rur,sfh,2090,3.0406200357431867
C-EEU-LVA,rur,sfh,2095,3.0406200357431867
C-EEU-LVA,rur,sfh,2100,3.0406200357431867
C-EEU-LVA,urb,mfh,2015,2.0942283598113525
C-EEU-LVA,urb,mfh,2020,2.0942283598113525
C-EEU-LVA,urb,mfh,2025,2.0947641162044897
C-EEU-LVA,urb,mfh,2030,2.138798198187286
C-EEU-LVA,urb,mfh,2035,2.1828322801700826
C-EEU-LVA,urb,mfh,2040,2.2268663621528795
C-EEU-LVA,urb,mfh,2045,2.270900444135676
C-EEU-LVA,urb,mfh,2050,2.3149345261184724
C-EEU-LVA,urb,mfh,2055,2.3149345261184724
C-EEU-LVA,urb,mfh,2060,2.3149345261184724
C-EEU-LVA,urb,mfh,2065,2.3149345261184724
C-EEU-LVA,urb,mfh,2070,2.3149345261184724
C-EEU-LVA,urb,mfh,2075,2.3149345261184724
C-EEU-LVA,urb,mfh,2080,2.3149345261184724
C-EEU-LVA,urb,mfh,2085,2.3149345261184724
C-EEU-LVA,urb,mfh,2090,2.3149345261184724
C-EEU-LVA,urb,mfh,2095,2.3149345261184724
C-EEU-LVA,urb,mfh,2100,2.3149345261184724
C-EEU-LVA,urb,sfh,2015,2.8173796577404104
C-EEU-LVA,urb,sfh,2020,2.8173796577404104
