region_bld,clim,inc_cl,year,urt,value
C-EEU-BGR,Zone_4A Mixed Humid,q2,2055,sub,0.53131099
C-EEU-BGR,Zone_4A Mixed Humid,q2,2055,urb,0.54434305
C-EEU-BGR,Zone_4A Mixed Humid,q2,2060,rur,0.53287397
C-EEU-BGR,Zone_4A Mixed Humid,q2,2060,sub,0.53864865
C-EEU-BGR,Zone_4A Mixed Humid,q2,2060,urb,0.54442333
C-EEU-BGR,Zone_4A Mixed Humid,q2,2065,rur,0.53837041
C-EEU-BGR,Zone_4A Mixed Humid,q2,2065,sub,0.54141333
C-EEU-BGR,Zone_4A Mixed Humid,q2,2065,urb,0.54445625
C-EEU-BGR,Zone_4A Mixed Humid,q2,2070,rur,0.54144669
C-EEU-BGR,Zone_4A Mixed Humid,q2,2070,sub,0.54295474
C-EEU-BGR,Zone_4A Mixed Humid,q2,2070,urb,0.5444628
C-EEU-BGR,Zone_4A Mixed Humid,q2,2075,rur,0.54266434
C-EEU-BGR,Zone_4A Mixed Humid,q2,2075,sub,0.54356507
C-EEU-BGR,Zone_4A Mixed Humid,q2,2075,urb,0.5444658
C-EEU-BGR,Zone_4A Mixed Humid,q2,2080,rur,0.54358708
C-EEU-BGR,Zone_4A Mixed Humid,q2,2080,sub,0.54402672
C-EEU-BGR,Zone_4A Mixed Humid,q2,2080,urb,0.54446637
C-EEU-BGR,Zone_4A Mixed Humid,q2,2085,rur,0.54392335
C-EEU-BGR,Zone_4A Mixed Humid,q2,2085,sub,0.5441949599999999
C-EEU-BGR,Zone_4A Mixed Humid,q2,2085,urb,0.54446656
C-EEU-BGR,Zone_4A Mixed Humid,q2,2090,rur,0.54425594
C-EEU-BGR,Zone_4A Mixed Humid,q2,2090,sub,0.54436128
C-EEU-BGR,Zone_4A Mixed Humid,q2,2090,urb,0.5444666200000001
C-EEU-BGR,Zone_4A Mixed Humid,q2,2095,rur,0.54432058
C-EEU-BGR,Zone_4A Mixed Humid,q2,2095,sub,0.54439361
C-EEU-BGR,Zone_4A Mixed Humid,q2,2095,urb,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q2,2100,rur,0.54439996
C-EEU-BGR,Zone_4A Mixed Humid,q2,2100,sub,0.5444333
C-EEU-BGR,Zone_4A Mixed Humid,q2,2100,urb,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2015,rur,0.357345
C-EEU-BGR,Zone_4A Mixed Humid,q3,2015,sub,0.44620379
C-EEU-BGR,Zone_4A Mixed Humid,q3,2015,urb,0.53506259
C-EEU-BGR,Zone_4A Mixed Humid,q3,2020,rur,0.48806713
C-EEU-BGR,Zone_4A Mixed Humid,q3,2020,sub,0.51596193
C-EEU-BGR,Zone_4A Mixed Humid,q3,2020,urb,0.54385673
C-EEU-BGR,Zone_4A Mixed Humid,q3,2025,rur,0.53463827
C-EEU-BGR,Zone_4A Mixed Humid,q3,2025,sub,0.53953699
C-EEU-BGR,Zone_4A Mixed Humid,q3,2025,urb,0.54443571
C-EEU-BGR,Zone_4A Mixed Humid,q3,2030,rur,0.54243179
C-EEU-BGR,Zone_4A Mixed Humid,q3,2030,sub,0.54344866
C-EEU-BGR,Zone_4A Mixed Humid,q3,2030,urb,0.54446552
C-EEU-BGR,Zone_4A Mixed Humid,q3,2035,rur,0.54419371
C-EEU-BGR,Zone_4A Mixed Humid,q3,2035,sub,0.54433016
C-EEU-BGR,Zone_4A Mixed Humid,q3,2035,urb,0.54446661
C-EEU-BGR,Zone_4A Mixed Humid,q3,2040,rur,0.54442407
C-EEU-BGR,Zone_4A Mixed Humid,q3,2040,sub,0.54444536
C-EEU-BGR,Zone_4A Mixed Humid,q3,2040,urb,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2045,rur,0.54446016
C-EEU-BGR,Zone_4A Mixed Humid,q3,2045,sub,0.5444634
C-EEU-BGR,Zone_4A Mixed Humid,q3,2045,urb,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2050,rur,0.5444658
C-EEU-BGR,Zone_4A Mixed Humid,q3,2050,sub,0.54446622
C-EEU-BGR,Zone_4A Mixed Humid,q3,2050,urb,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2055,rur,0.5444665
C-EEU-BGR,Zone_4A Mixed Humid,q3,2055,sub,0.5444665700000001
C-EEU-BGR,Zone_4A Mixed Humid,q3,2055,urb,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2060,rur,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2060,sub,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2060,urb,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2065,rur,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2065,sub,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2065,urb,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2070,rur,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2070,sub,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2070,urb,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2075,rur,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2075,sub,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2075,urb,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2080,rur,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2080,sub,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2080,urb,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2085,rur,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2085,sub,0.5444666399999999
C-EEU-BGR,Zone_4A Mixed Humid,q3,2085,urb,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2090,rur,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2090,sub,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2090,urb,0.5444666400000001
C-EEU-BGR,Zone_4A Mixed Humid,q3,2095,rur,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2095,sub,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2095,urb,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,rur,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,urb,0.54446664
C-EEU-BGR,Zone_5A Cool Humid,q1,2015,rur,0.01389072
C-EEU-BGR,Zone_5A Cool Humid,q1,2015,sub,0.0204042
C-EEU-BGR,Zone_5A Cool Humid,q1,2015,urb,0.02691767
C-EEU-BGR,Zone_5A Cool Humid,q1,2020,rur,0.017774659999999998
C-EEU-BGR,Zone_5A Cool Humid,q1,2020,sub,0.02912518
C-EEU-BGR,Zone_5A Cool Humid,q1,2020,urb,0.0404757
C-EEU-BGR,Zone_5A Cool Humid,q1,2025,rur,0.022576360000000004
C-EEU-BGR,Zone_5A Cool Humid,q1,2025,sub,0.0396498
C-EEU-BGR,Zone_5A Cool Humid,q1,2025,urb,0.05672323
C-EEU-BGR,Zone_5A Cool Humid,q1,2030,rur,0.028492540000000004
C-EEU-BGR,Zone_5A Cool Humid,q1,2030,sub,0.05426899
C-EEU-BGR,Zone_5A Cool Humid,q1,2030,urb,0.08004543
C-EEU-BGR,Zone_5A Cool Humid,q1,2035,rur,0.03645338
C-EEU-BGR,Zone_5A Cool Humid,q1,2035,sub,0.07030654
C-EEU-BGR,Zone_5A Cool Humid,q1,2035,urb,0.10415970000000001
C-EEU-BGR,Zone_5A Cool Humid,q1,2040,rur,0.04293433
C-EEU-BGR,Zone_5A Cool Humid,q1,2040,sub,0.08968224
C-EEU-BGR,Zone_5A Cool Humid,q1,2040,urb,0.13643014000000003
C-EEU-BGR,Zone_5A Cool Humid,q1,2045,rur,0.05221943
C-EEU-BGR,Zone_5A Cool Humid,q1,2045,sub,0.10339568
C-EEU-BGR,Zone_5A Cool Humid,q1,2045,urb,0.15457191999999997
C-EEU-BGR,Zone_5A Cool Humid,q1,2050,rur,0.06049996999999999
C-EEU-BGR,Zone_5A Cool Humid,q1,2050,sub,0.11985809
C-EEU-BGR,Zone_5A Cool Humid,q1,2050,urb,0.17921622000000004
C-EEU-BGR,Zone_5A Cool Humid,q1,2055,rur,0.07195299
C-EEU-BGR,Zone_5A Cool Humid,q1,2055,sub,0.13411488
C-EEU-BGR,Zone_5A Cool Humid,q1,2055,urb,0.19627676999999996
C-EEU-BGR,Zone_5A Cool Humid,q1,2060,rur,0.080218
C-EEU-BGR,Zone_5A Cool Humid,q1,2060,sub,0.14702284
C-EEU-BGR,Zone_5A Cool Humid,q1,2060,urb,0.21382767000000003
C-EEU-BGR,Zone_5A Cool Humid,q1,2065,rur,0.09429972
C-EEU-BGR,Zone_5A Cool Humid,q1,2065,sub,0.16275149000000003
C-EEU-BGR,Zone_5A Cool Humid,q1,2065,urb,0.23120325999999997
C-EEU-BGR,Zone_5A Cool Humid,q1,2070,rur,0.11087793
C-EEU-BGR,Zone_5A Cool Humid,q1,2070,sub,0.17646296
C-EEU-BGR,Zone_5A Cool Humid,q1,2070,urb,0.24204799000000002
C-EEU-BGR,Zone_5A Cool Humid,q1,2075,rur,0.11829428
C-EEU-BGR,Zone_5A Cool Humid,q1,2075,sub,0.18455453
C-EEU-BGR,Zone_5A Cool Humid,q1,2075,urb,0.25081479000000007
C-EEU-BGR,Zone_5A Cool Humid,q1,2080,rur,0.12916044999999998
C-EEU-BGR,Zone_5A Cool Humid,q1,2080,sub,0.19287453
C-EEU-BGR,Zone_5A Cool Humid,q1,2080,urb,0.25658861
C-EEU-BGR,Zone_5A Cool Humid,q1,2085,rur,0.13673357
C-EEU-BGR,Zone_5A Cool Humid,q1,2085,sub,0.19847812
C-EEU-BGR,Zone_5A Cool Humid,q1,2085,urb,0.26022266
C-EEU-BGR,Zone_5A Cool Humid,q1,2090,rur,0.15128118
C-EEU-BGR,Zone_5A Cool Humid,q1,2090,sub,0.20635742
C-EEU-BGR,Zone_5A Cool Humid,q1,2090,urb,0.26143366
C-EEU-BGR,Zone_5A Cool Humid,q1,2095,rur,0.15461581
C-EEU-BGR,Zone_5A Cool Humid,q1,2095,sub,0.20920689
C-EEU-BGR,Zone_5A Cool Humid,q1,2095,urb,0.26379796
C-EEU-BGR,Zone_5A Cool Humid,q1,2100,rur,0.16480116
C-EEU-BGR,Zone_5A Cool Humid,q1,2100,sub,0.21495721000000004
C-EEU-BGR,Zone_5A Cool Humid,q1,2100,urb,0.2651132500000001
C-EEU-BGR,Zone_5A Cool Humid,q2,2015,rur,0.03816114
C-EEU-BGR,Zone_5A Cool Humid,q2,2015,sub,0.07430403
C-EEU-BGR,Zone_5A Cool Humid,q2,2015,urb,0.11044690999999998
C-EEU-BGR,Zone_5A Cool Humid,q2,2020,rur,0.060782539999999996
C-EEU-BGR,Zone_5A Cool Humid,q2,2020,sub,0.12114416999999998
C-EEU-BGR,Zone_5A Cool Humid,q2,2020,urb,0.18150578999999997
C-EEU-BGR,Zone_5A Cool Humid,q2,2025,rur,0.09675070000000001
C-EEU-BGR,Zone_5A Cool Humid,q2,2025,sub,0.16408539
C-EEU-BGR,Zone_5A Cool Humid,q2,2025,urb,0.23142008
C-EEU-BGR,Zone_5A Cool Humid,q2,2030,rur,0.13855225
C-EEU-BGR,Zone_5A Cool Humid,q2,2030,sub,0.19768821
C-EEU-BGR,Zone_5A Cool Humid,q2,2030,urb,0.25682416
C-EEU-BGR,Zone_5A Cool Humid,q2,2035,rur,0.18071014
C-EEU-BGR,Zone_5A Cool Humid,q2,2035,sub,0.22367531
C-EEU-BGR,Zone_5A Cool Humid,q2,2035,urb,0.26664048000000007
C-EEU-BGR,Zone_5A Cool Humid,q2,2040,rur,0.21121537
C-EEU-BGR,Zone_5A Cool Humid,q2,2040,sub,0.24068809
C-EEU-BGR,Zone_5A Cool Humid,q2,2040,urb,0.27016082
C-EEU-BGR,Zone_5A Cool Humid,q2,2045,rur,0.23733858000000002
C-EEU-BGR,Zone_5A Cool Humid,q2,2045,sub,0.25420076
C-EEU-BGR,Zone_5A Cool Humid,q2,2045,urb,0.27106293
C-EEU-BGR,Zone_5A Cool Humid,q2,2050,rur,0.25003056
C-EEU-BGR,Zone_5A Cool Humid,q2,2050,sub,0.26074431
C-EEU-BGR,Zone_5A Cool Humid,q2,2050,urb,0.27145807
C-EEU-BGR,Zone_5A Cool Humid,q2,2055,rur,0.25857399
C-EEU-BGR,Zone_5A Cool Humid,q2,2055,sub,0.2650758
C-EEU-BGR,Zone_5A Cool Humid,q2,2055,urb,0.27157761
C-EEU-BGR,Zone_5A Cool Humid,q2,2060,rur,0.26585558
C-EEU-BGR,Zone_5A Cool Humid,q2,2060,sub,0.26873662
C-EEU-BGR,Zone_5A Cool Humid,q2,2060,urb,0.27161766
C-EEU-BGR,Zone_5A Cool Humid,q2,2065,rur,0.26859781
C-EEU-BGR,Zone_5A Cool Humid,q2,2065,sub,0.27011595
C-EEU-BGR,Zone_5A Cool Humid,q2,2065,urb,0.27163408999999994
C-EEU-BGR,Zone_5A Cool Humid,q2,2070,rur,0.27013259
C-EEU-BGR,Zone_5A Cool Humid,q2,2070,sub,0.27088497
C-EEU-BGR,Zone_5A Cool Humid,q2,2070,urb,0.27163736000000005
C-EEU-BGR,Zone_5A Cool Humid,q2,2075,rur,0.27074009
C-EEU-BGR,Zone_5A Cool Humid,q2,2075,sub,0.27118947
C-EEU-BGR,Zone_5A Cool Humid,q2,2075,urb,0.27163886
C-EEU-BGR,Zone_5A Cool Humid,q2,2080,rur,0.27120045
C-EEU-BGR,Zone_5A Cool Humid,q2,2080,sub,0.27141979
C-EEU-BGR,Zone_5A Cool Humid,q2,2080,urb,0.27163914
C-EEU-BGR,Zone_5A Cool Humid,q2,2085,rur,0.27136822
C-EEU-BGR,Zone_5A Cool Humid,q2,2085,sub,0.27150373
C-EEU-BGR,Zone_5A Cool Humid,q2,2085,urb,0.27163923
C-EEU-BGR,Zone_5A Cool Humid,q2,2090,rur,0.27153415
C-EEU-BGR,Zone_5A Cool Humid,q2,2090,sub,0.27158671
C-EEU-BGR,Zone_5A Cool Humid,q2,2090,urb,0.27163926
C-EEU-BGR,Zone_5A Cool Humid,q2,2095,rur,0.2715664
C-EEU-BGR,Zone_5A Cool Humid,q2,2095,sub,0.27160284
C-EEU-BGR,Zone_5A Cool Humid,q2,2095,urb,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q2,2100,rur,0.27160601
C-EEU-BGR,Zone_5A Cool Humid,q2,2100,sub,0.27162264
C-EEU-BGR,Zone_5A Cool Humid,q2,2100,urb,0.27163927000000004
C-EEU-BGR,Zone_5A Cool Humid,q3,2015,rur,0.17828261
C-EEU-BGR,Zone_5A Cool Humid,q3,2015,sub,0.22261505999999998
C-EEU-BGR,Zone_5A Cool Humid,q3,2015,urb,0.26694751
C-EEU-BGR,Zone_5A Cool Humid,q3,2020,rur,0.24350104999999997
C-EEU-BGR,Zone_5A Cool Humid,q3,2020,sub,0.25741802
C-EEU-BGR,Zone_5A Cool Humid,q3,2020,urb,0.27133497999999995
C-EEU-BGR,Zone_5A Cool Humid,q3,2025,rur,0.2667358100000001
C-EEU-BGR,Zone_5A Cool Humid,q3,2025,sub,0.26917983
C-EEU-BGR,Zone_5A Cool Humid,q3,2025,urb,0.27162384
C-EEU-BGR,Zone_5A Cool Humid,q3,2030,rur,0.27062407
C-EEU-BGR,Zone_5A Cool Humid,q3,2030,sub,0.27113139
C-EEU-BGR,Zone_5A Cool Humid,q3,2030,urb,0.27163871
C-EEU-BGR,Zone_5A Cool Humid,q3,2035,rur,0.27150311
C-EEU-BGR,Zone_5A Cool Humid,q3,2035,sub,0.27157118
C-EEU-BGR,Zone_5A Cool Humid,q3,2035,urb,0.27163926000000005
C-EEU-BGR,Zone_5A Cool Humid,q3,2040,rur,0.27161803
C-EEU-BGR,Zone_5A Cool Humid,q3,2040,sub,0.27162865
C-EEU-BGR,Zone_5A Cool Humid,q3,2040,urb,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2045,rur,0.27163604
C-EEU-BGR,Zone_5A Cool Humid,q3,2045,sub,0.27163766
C-EEU-BGR,Zone_5A Cool Humid,q3,2045,urb,0.27163926999999993
C-EEU-BGR,Zone_5A Cool Humid,q3,2050,rur,0.27163886
C-EEU-BGR,Zone_5A Cool Humid,q3,2050,sub,0.27163906
C-EEU-BGR,Zone_5A Cool Humid,q3,2050,urb,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2055,rur,0.2716392
C-EEU-BGR,Zone_5A Cool Humid,q3,2055,sub,0.27163924
C-EEU-BGR,Zone_5A Cool Humid,q3,2055,urb,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2060,rur,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2060,sub,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2060,urb,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2065,rur,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2065,sub,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2065,urb,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2070,rur,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2070,sub,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2070,urb,0.27163927000000004
C-EEU-BGR,Zone_5A Cool Humid,q3,2075,rur,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2075,sub,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2075,urb,0.27163927000000004
C-EEU-BGR,Zone_5A Cool Humid,q3,2080,rur,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2080,sub,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2080,urb,0.27163926999999993
C-EEU-BGR,Zone_5A Cool Humid,q3,2085,rur,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2085,sub,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2085,urb,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2090,rur,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2090,sub,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2090,urb,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2095,rur,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2095,sub,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2095,urb,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2100,rur,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2100,sub,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2100,urb,0.27163927000000004
C-EEU-CZE,Zone_5A Cool Humid,q1,2015,rur,0.04382722
C-EEU-CZE,Zone_5A Cool Humid,q1,2015,sub,0.08772931
C-EEU-CZE,Zone_5A Cool Humid,q1,2015,urb,0.1316314
C-EEU-CZE,Zone_5A Cool Humid,q1,2020,rur,0.05999943
C-EEU-CZE,Zone_5A Cool Humid,q1,2020,sub,0.11008226
C-EEU-CZE,Zone_5A Cool Humid,q1,2020,urb,0.16016509999999998
C-EEU-CZE,Zone_5A Cool Humid,q1,2025,rur,0.07820724
C-EEU-CZE,Zone_5A Cool Humid,q1,2025,sub,0.13044602
C-EEU-CZE,Zone_5A Cool Humid,q1,2025,urb,0.18268479999999998
C-EEU-CZE,Zone_5A Cool Humid,q1,2030,rur,0.1013945
C-EEU-CZE,Zone_5A Cool Humid,q1,2030,sub,0.1503682
C-EEU-CZE,Zone_5A Cool Humid,q1,2030,urb,0.1993419
C-EEU-CZE,Zone_5A Cool Humid,q1,2035,rur,0.1233735
C-EEU-CZE,Zone_5A Cool Humid,q1,2035,sub,0.1650391
C-EEU-CZE,Zone_5A Cool Humid,q1,2035,urb,0.20670470000000002
C-EEU-CZE,Zone_5A Cool Humid,q1,2040,rur,0.1473355
C-EEU-CZE,Zone_5A Cool Humid,q1,2040,sub,0.17882074999999997
C-EEU-CZE,Zone_5A Cool Humid,q1,2040,urb,0.210306
C-EEU-CZE,Zone_5A Cool Humid,q1,2045,rur,0.1652972
C-EEU-CZE,Zone_5A Cool Humid,q1,2045,sub,0.1885345
C-EEU-CZE,Zone_5A Cool Humid,q1,2045,urb,0.2117718
C-EEU-CZE,Zone_5A Cool Humid,q1,2050,rur,0.177372
C-EEU-CZE,Zone_5A Cool Humid,q1,2050,sub,0.19487970000000002
C-EEU-CZE,Zone_5A Cool Humid,q1,2050,urb,0.21238740000000003
C-EEU-CZE,Zone_5A Cool Humid,q1,2055,rur,0.187318
C-EEU-CZE,Zone_5A Cool Humid,q1,2055,sub,0.2000384
C-EEU-CZE,Zone_5A Cool Humid,q1,2055,urb,0.2127588
C-EEU-CZE,Zone_5A Cool Humid,q1,2060,rur,0.1977511
C-EEU-CZE,Zone_5A Cool Humid,q1,2060,sub,0.20533505
C-EEU-CZE,Zone_5A Cool Humid,q1,2060,urb,0.212919
C-EEU-CZE,Zone_5A Cool Humid,q1,2065,rur,0.2050034
C-EEU-CZE,Zone_5A Cool Humid,q1,2065,sub,0.20900605
C-EEU-CZE,Zone_5A Cool Humid,q1,2065,urb,0.2130087
C-EEU-CZE,Zone_5A Cool Humid,q1,2070,rur,0.2082614
C-EEU-CZE,Zone_5A Cool Humid,q1,2070,sub,0.21065130000000004
C-EEU-CZE,Zone_5A Cool Humid,q1,2070,urb,0.2130412
C-EEU-CZE,Zone_5A Cool Humid,q1,2075,rur,0.2106835
C-EEU-CZE,Zone_5A Cool Humid,q1,2075,sub,0.21186885
C-EEU-CZE,Zone_5A Cool Humid,q1,2075,urb,0.21305420000000003
C-EEU-CZE,Zone_5A Cool Humid,q1,2080,rur,0.2112887
C-EEU-CZE,Zone_5A Cool Humid,q1,2080,sub,0.21217315000000003
C-EEU-CZE,Zone_5A Cool Humid,q1,2080,urb,0.2130576
C-EEU-CZE,Zone_5A Cool Humid,q1,2085,rur,0.2122102
C-EEU-CZE,Zone_5A Cool Humid,q1,2085,sub,0.21263440000000003
C-EEU-CZE,Zone_5A Cool Humid,q1,2085,urb,0.2130586
C-EEU-CZE,Zone_5A Cool Humid,q1,2090,rur,0.2125885
C-EEU-CZE,Zone_5A Cool Humid,q1,2090,sub,0.21282370000000003
C-EEU-CZE,Zone_5A Cool Humid,q1,2090,urb,0.2130589
C-EEU-CZE,Zone_5A Cool Humid,q1,2095,rur,0.2128629
C-EEU-CZE,Zone_5A Cool Humid,q1,2095,sub,0.212961
C-EEU-CZE,Zone_5A Cool Humid,q1,2095,urb,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q1,2100,rur,0.2129491
C-EEU-CZE,Zone_5A Cool Humid,q1,2100,sub,0.2130041
C-EEU-CZE,Zone_5A Cool Humid,q1,2100,urb,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q2,2015,rur,0.1262747
C-EEU-CZE,Zone_5A Cool Humid,q2,2015,sub,0.1663022
C-EEU-CZE,Zone_5A Cool Humid,q2,2015,urb,0.2063297
C-EEU-CZE,Zone_5A Cool Humid,q2,2020,rur,0.1584363
C-EEU-CZE,Zone_5A Cool Humid,q2,2020,sub,0.1847013
C-EEU-CZE,Zone_5A Cool Humid,q2,2020,urb,0.21096629999999997
C-EEU-CZE,Zone_5A Cool Humid,q2,2025,rur,0.182389
C-EEU-CZE,Zone_5A Cool Humid,q2,2025,sub,0.1974459
C-EEU-CZE,Zone_5A Cool Humid,q2,2025,urb,0.2125028
C-EEU-CZE,Zone_5A Cool Humid,q2,2030,rur,0.1994216
C-EEU-CZE,Zone_5A Cool Humid,q2,2030,sub,0.20617975
C-EEU-CZE,Zone_5A Cool Humid,q2,2030,urb,0.2129379
C-EEU-CZE,Zone_5A Cool Humid,q2,2035,rur,0.20626330000000004
C-EEU-CZE,Zone_5A Cool Humid,q2,2035,sub,0.2096483
C-EEU-CZE,Zone_5A Cool Humid,q2,2035,urb,0.21303330000000004
C-EEU-CZE,Zone_5A Cool Humid,q2,2040,rur,0.2102586
C-EEU-CZE,Zone_5A Cool Humid,q2,2040,sub,0.21165635
C-EEU-CZE,Zone_5A Cool Humid,q2,2040,urb,0.2130541
C-EEU-CZE,Zone_5A Cool Humid,q2,2045,rur,0.211743
C-EEU-CZE,Zone_5A Cool Humid,q2,2045,sub,0.21240045000000002
C-EEU-CZE,Zone_5A Cool Humid,q2,2045,urb,0.2130579
C-EEU-CZE,Zone_5A Cool Humid,q2,2050,rur,0.2124709
C-EEU-CZE,Zone_5A Cool Humid,q2,2050,sub,0.21276485
C-EEU-CZE,Zone_5A Cool Humid,q2,2050,urb,0.2130588
C-EEU-CZE,Zone_5A Cool Humid,q2,2055,rur,0.2127686
C-EEU-CZE,Zone_5A Cool Humid,q2,2055,sub,0.21291379999999996
C-EEU-CZE,Zone_5A Cool Humid,q2,2055,urb,0.213059
C-EEU-CZE,Zone_5A Cool Humid,q2,2060,rur,0.2129502
C-EEU-CZE,Zone_5A Cool Humid,q2,2060,sub,0.21300465
C-EEU-CZE,Zone_5A Cool Humid,q2,2060,urb,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q2,2065,rur,0.21302369999999998
C-EEU-CZE,Zone_5A Cool Humid,q2,2065,sub,0.2130414
C-EEU-CZE,Zone_5A Cool Humid,q2,2065,urb,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q2,2070,rur,0.2130476
C-EEU-CZE,Zone_5A Cool Humid,q2,2070,sub,0.21305335000000003
C-EEU-CZE,Zone_5A Cool Humid,q2,2070,urb,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q2,2075,rur,0.213056
C-EEU-CZE,Zone_5A Cool Humid,q2,2075,sub,0.21305755000000004
C-EEU-CZE,Zone_5A Cool Humid,q2,2075,urb,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q2,2080,rur,0.2130578
C-EEU-CZE,Zone_5A Cool Humid,q2,2080,sub,0.21305845
C-EEU-CZE,Zone_5A Cool Humid,q2,2080,urb,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q2,2085,rur,0.2130587
C-EEU-CZE,Zone_5A Cool Humid,q2,2085,sub,0.2130589
C-EEU-CZE,Zone_5A Cool Humid,q2,2085,urb,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q2,2090,rur,0.2130589
C-EEU-CZE,Zone_5A Cool Humid,q2,2090,sub,0.213059
C-EEU-CZE,Zone_5A Cool Humid,q2,2090,urb,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q2,2095,rur,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q2,2095,sub,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q2,2095,urb,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q2,2100,rur,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q2,2100,sub,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q2,2100,urb,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q3,2015,rur,0.2060505
C-EEU-CZE,Zone_5A Cool Humid,q3,2015,sub,0.2095397
C-EEU-CZE,Zone_5A Cool Humid,q3,2015,urb,0.2130289
C-EEU-CZE,Zone_5A Cool Humid,q3,2020,rur,0.2112311
C-EEU-CZE,Zone_5A Cool Humid,q3,2020,sub,0.2121438
C-EEU-CZE,Zone_5A Cool Humid,q3,2020,urb,0.21305649999999998
C-EEU-CZE,Zone_5A Cool Humid,q3,2025,rur,0.2126007
C-EEU-CZE,Zone_5A Cool Humid,q3,2025,sub,0.21282985
