region_bld,region_nuts,urt,clim,value
C-WEU-SWE,C-WEU-SWE-SE110,rur,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE110,urb,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE121,rur,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE121,urb,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE122,rur,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE122,urb,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE123,rur,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE123,urb,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE124,rur,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE124,urb,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE125,rur,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE125,urb,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE211,rur,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE211,urb,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE212,rur,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE212,urb,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE213,rur,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE213,urb,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE214,rur,Zone_5A Cool Humid,1
C-WEU-SWE,C-WEU-SWE-SE214,urb,Zone_5A Cool Humid,1
C-WEU-SWE,C-WEU-SWE-SE221,rur,Zone_5A Cool Humid,1
C-WEU-SWE,C-WEU-SWE-SE221,urb,Zone_5A Cool Humid,1
C-WEU-SWE,C-WEU-SWE-SE224,rur,Zone_5A Cool Humid,1
C-WEU-SWE,C-WEU-SWE-SE224,urb,Zone_5A Cool Humid,1
C-WEU-SWE,C-WEU-SWE-SE231,rur,Zone_5A Cool Humid,1
C-WEU-SWE,C-WEU-SWE-SE231,urb,Zone_5A Cool Humid,1
C-WEU-SWE,C-WEU-SWE-SE232,rur,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE232,urb,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE311,rur,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE311,urb,Zone_6A Cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE312,rur,Zone_7A Very cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE312,urb,Zone_7A Very cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE313,rur,Zone_7A Very cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE313,urb,Zone_7A Very cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE321,rur,Zone_7A Very cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE321,urb,Zone_7A Very cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE322,rur,Zone_7A Very cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE322,urb,Zone_7A Very cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE331,rur,Zone_7A Very cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE331,urb,Zone_7A Very cold Humid,1
C-WEU-SWE,C-WEU-SWE-SE332,rur,Zone_8A Subarctic/arctic Humid,1
C-WEU-SWE,C-WEU-SWE-SE332,urb,Zone_8A Subarctic/arctic Humid,1
