region_bld,urt,arch,mat,year,value
C-WEU-ISL,rur,sfh,perm,2015,48.16409775
C-WEU-ISL,rur,sfh,perm,2020,49.31447791
C-WEU-ISL,rur,sfh,perm,2025,50.38805658
C-WEU-ISL,rur,sfh,perm,2030,50.010813798506085
C-WEU-ISL,rur,sfh,perm,2035,49.63357101701217
C-WEU-ISL,rur,sfh,perm,2040,49.25632823551827
C-WEU-ISL,rur,sfh,perm,2045,48.879085454024356
C-WEU-ISL,rur,sfh,perm,2050,48.501842672530444
C-WEU-ISL,rur,sfh,perm,2055,48.501842672530444
C-WEU-ISL,rur,sfh,perm,2060,48.501842672530444
C-WEU-ISL,rur,sfh,perm,2065,48.501842672530444
C-WEU-ISL,rur,sfh,perm,2070,48.501842672530444
C-WEU-ISL,rur,sfh,perm,2075,48.501842672530444
C-WEU-ISL,rur,sfh,perm,2080,48.501842672530444
C-WEU-ISL,rur,sfh,perm,2085,48.501842672530444
C-WEU-ISL,rur,sfh,perm,2090,48.501842672530444
C-WEU-ISL,rur,sfh,perm,2095,48.501842672530444
C-WEU-ISL,rur,sfh,perm,2100,48.501842672530444
C-WEU-ISL,urb,mfh,perm,2015,26.22215878
C-WEU-ISL,urb,mfh,perm,2020,26.84846453
C-WEU-ISL,urb,mfh,perm,2025,27.43295696
C-WEU-ISL,urb,mfh,perm,2030,27.130702107306213
C-WEU-ISL,urb,mfh,perm,2035,26.828447254612428
C-WEU-ISL,urb,mfh,perm,2040,26.526192401918642
C-WEU-ISL,urb,mfh,perm,2045,26.223937549224857
C-WEU-ISL,urb,mfh,perm,2050,25.92168269653107
C-WEU-ISL,urb,mfh,perm,2055,25.92168269653107
C-WEU-ISL,urb,mfh,perm,2060,25.92168269653107
C-WEU-ISL,urb,mfh,perm,2065,25.92168269653107
C-WEU-ISL,urb,mfh,perm,2070,25.92168269653107
C-WEU-ISL,urb,mfh,perm,2075,25.92168269653107
C-WEU-ISL,urb,mfh,perm,2080,25.92168269653107
C-WEU-ISL,urb,mfh,perm,2085,25.92168269653107
C-WEU-ISL,urb,mfh,perm,2090,25.92168269653107
C-WEU-ISL,urb,mfh,perm,2095,25.92168269653107
C-WEU-ISL,urb,mfh,perm,2100,25.92168269653107
C-WEU-ISL,urb,sfh,perm,2015,45.80729991
C-WEU-ISL,urb,sfh,perm,2020,46.9013889
C-WEU-ISL,urb,sfh,perm,2025,47.92243451
