,year,region_bld,clim,arch,urt,value
2607,2065,C-EEU-HUN,Zone_4A Mixed Humid,mfh,urb,0.17
2608,2065,C-EEU-HUN,Zone_4A Mixed Humid,sfh,rur,0.131
2609,2065,C-EEU-HUN,Zone_4A Mixed Humid,sfh,urb,0.082
2610,2065,C-EEU-HUN,Zone_5A Cool Humid,mfh,rur,0.15
2611,2065,C-EEU-HUN,Zone_5A Cool Humid,mfh,urb,0.122
2612,2065,C-EEU-HUN,Zone_5A Cool Humid,sfh,rur,0.097
2613,2065,C-EEU-HUN,Zone_5A Cool Humid,sfh,urb,0.101
2614,2065,C-EEU-LTU,Zone_5A Cool Humid,mfh,rur,0.187
2615,2065,C-EEU-LTU,Zone_5A Cool Humid,mfh,urb,0.166
2616,2065,C-EEU-LTU,Zone_5A Cool Humid,sfh,rur,0.131
2617,2065,C-EEU-LTU,Zone_5A Cool Humid,sfh,urb,0.098
2618,2065,C-EEU-LTU,Zone_6A Cold Humid,mfh,rur,0.143
2619,2065,C-EEU-LTU,Zone_6A Cold Humid,mfh,urb,0.143
2620,2065,C-EEU-LTU,Zone_6A Cold Humid,sfh,rur,0.12
2621,2065,C-EEU-LTU,Zone_6A Cold Humid,sfh,urb,0.186
2622,2065,C-EEU-LVA,Zone_6A Cold Humid,mfh,rur,0.232
2623,2065,C-EEU-LVA,Zone_6A Cold Humid,mfh,urb,0.193
2624,2065,C-EEU-LVA,Zone_6A Cold Humid,sfh,rur,0.307
2625,2065,C-EEU-LVA,Zone_6A Cold Humid,sfh,urb,0.345
2626,2065,C-EEU-POL,Zone_5A Cool Humid,mfh,rur,0.19
2627,2065,C-EEU-POL,Zone_5A Cool Humid,mfh,urb,0.207
2628,2065,C-EEU-POL,Zone_5A Cool Humid,sfh,rur,0.15
2629,2065,C-EEU-POL,Zone_5A Cool Humid,sfh,urb,0.132
2630,2065,C-EEU-POL,Zone_6A Cold Humid,mfh,rur,0.378
2631,2065,C-EEU-POL,Zone_6A Cold Humid,mfh,urb,0.264
2632,2065,C-EEU-POL,Zone_6A Cold Humid,sfh,rur,0.175
2633,2065,C-EEU-POL,Zone_6A Cold Humid,sfh,urb,0.164
2634,2065,C-EEU-ROU,Zone_4A Mixed Humid,mfh,rur,0.295
2635,2065,C-EEU-ROU,Zone_4A Mixed Humid,mfh,urb,0.233
2636,2065,C-EEU-ROU,Zone_4A Mixed Humid,sfh,rur,0.277
2637,2065,C-EEU-ROU,Zone_4A Mixed Humid,sfh,urb,0.256
2638,2065,C-EEU-ROU,Zone_5A Cool Humid,mfh,rur,0.257
2639,2065,C-EEU-ROU,Zone_5A Cool Humid,mfh,urb,0.232
2640,2065,C-EEU-ROU,Zone_5A Cool Humid,sfh,rur,0.269
2641,2065,C-EEU-ROU,Zone_5A Cool Humid,sfh,urb,0.264
2642,2065,C-EEU-ROU,Zone_6A Cold Humid,mfh,rur,0.246
2643,2065,C-EEU-ROU,Zone_6A Cold Humid,sfh,rur,0.234
2644,2065,C-EEU-SVK,Zone_5A Cool Humid,mfh,rur,0.191
2645,2065,C-EEU-SVK,Zone_5A Cool Humid,mfh,urb,0.206
2646,2065,C-EEU-SVK,Zone_5A Cool Humid,sfh,rur,0.228
2647,2065,C-EEU-SVK,Zone_5A Cool Humid,sfh,urb,0.231
2648,2065,C-EEU-SVK,Zone_6A Cold Humid,mfh,rur,0.168
2649,2065,C-EEU-SVK,Zone_6A Cold Humid,mfh,urb,0.19
2650,2065,C-EEU-SVK,Zone_6A Cold Humid,sfh,rur,0.198
2651,2065,C-EEU-SVK,Zone_6A Cold Humid,sfh,urb,0.232
2652,2065,C-EEU-SVN,Zone_4A Mixed Humid,mfh,rur,0.193
2653,2065,C-EEU-SVN,Zone_4A Mixed Humid,mfh,urb,0.264
2654,2065,C-EEU-SVN,Zone_4A Mixed Humid,sfh,rur,0.196
2655,2065,C-EEU-SVN,Zone_4A Mixed Humid,sfh,urb,0.249
2656,2065,C-EEU-SVN,Zone_5A Cool Humid,mfh,rur,0.169
2657,2065,C-EEU-SVN,Zone_5A Cool Humid,mfh,urb,0.185
2658,2065,C-EEU-SVN,Zone_5A Cool Humid,sfh,rur,0.214
2659,2065,C-EEU-SVN,Zone_5A Cool Humid,sfh,urb,0.147
2660,2065,C-EEU-SVN,Zone_7A Very cold Humid,mfh,rur,0.213
2661,2065,C-EEU-SVN,Zone_7A Very cold Humid,sfh,rur,0.225
2662,2065,C-WEU-AUT,Zone_4A Mixed Humid,mfh,rur,0.21
2663,2065,C-WEU-AUT,Zone_4A Mixed Humid,mfh,urb,0.134
2664,2065,C-WEU-AUT,Zone_4A Mixed Humid,sfh,rur,0.174
2665,2065,C-WEU-AUT,Zone_4A Mixed Humid,sfh,urb,0.214
2666,2065,C-WEU-AUT,Zone_5A Cool Humid,mfh,rur,0.224
2667,2065,C-WEU-AUT,Zone_5A Cool Humid,mfh,urb,0.178
2668,2065,C-WEU-AUT,Zone_5A Cool Humid,sfh,rur,0.166
2669,2065,C-WEU-AUT,Zone_5A Cool Humid,sfh,urb,0.167
2670,2065,C-WEU-AUT,Zone_6A Cold Humid,mfh,rur,0.242
2671,2065,C-WEU-AUT,Zone_6A Cold Humid,mfh,urb,0.208
2672,2065,C-WEU-AUT,Zone_6A Cold Humid,sfh,rur,0.163
2673,2065,C-WEU-AUT,Zone_6A Cold Humid,sfh,urb,0.139
2674,2065,C-WEU-AUT,Zone_7A Very cold Humid,mfh,rur,0.296
2675,2065,C-WEU-AUT,Zone_7A Very cold Humid,mfh,urb,0.18
2676,2065,C-WEU-AUT,Zone_7A Very cold Humid,sfh,rur,0.192
2677,2065,C-WEU-AUT,Zone_7A Very cold Humid,sfh,urb,0.127
2678,2065,C-WEU-BEL,Zone_4A Mixed Humid,mfh,rur,0.161
2679,2065,C-WEU-BEL,Zone_4A Mixed Humid,mfh,urb,0.24
2680,2065,C-WEU-BEL,Zone_4A Mixed Humid,sfh,rur,0.092
2681,2065,C-WEU-BEL,Zone_4A Mixed Humid,sfh,urb,0.082
2682,2065,C-WEU-BEL,Zone_5A Cool Humid,mfh,rur,0.195
2683,2065,C-WEU-BEL,Zone_5A Cool Humid,mfh,urb,0.191
2684,2065,C-WEU-BEL,Zone_5A Cool Humid,sfh,rur,0.173
2685,2065,C-WEU-BEL,Zone_5A Cool Humid,sfh,urb,0.092
2686,2065,C-WEU-CYP,Zone_3A Warm Humid,mfh,urb,0.283
2687,2065,C-WEU-CYP,Zone_3A Warm Humid,sfh,urb,0.279
2688,2065,C-WEU-DEU,Zone_4A Mixed Humid,mfh,rur,0.098
2689,2065,C-WEU-DEU,Zone_4A Mixed Humid,mfh,urb,0.07
2690,2065,C-WEU-DEU,Zone_4A Mixed Humid,sfh,rur,0.054
2691,2065,C-WEU-DEU,Zone_4A Mixed Humid,sfh,urb,0.037
2692,2065,C-WEU-DEU,Zone_5A Cool Humid,mfh,rur,0.139
2693,2065,C-WEU-DEU,Zone_5A Cool Humid,mfh,urb,0.087
2694,2065,C-WEU-DEU,Zone_5A Cool Humid,sfh,rur,0.067
2695,2065,C-WEU-DEU,Zone_5A Cool Humid,sfh,urb,0.044
2696,2065,C-WEU-DEU,Zone_6A Cold Humid,mfh,rur,0.142
2697,2065,C-WEU-DEU,Zone_6A Cold Humid,mfh,urb,0.118
2698,2065,C-WEU-DEU,Zone_6A Cold Humid,sfh,rur,0.075
2699,2065,C-WEU-DEU,Zone_6A Cold Humid,sfh,urb,0.062
2700,2065,C-WEU-DNK,Zone_5A Cool Humid,mfh,rur,0.391
2701,2065,C-WEU-DNK,Zone_5A Cool Humid,mfh,urb,0.168
2702,2065,C-WEU-DNK,Zone_5A Cool Humid,sfh,rur,0.066
2703,2065,C-WEU-DNK,Zone_5A Cool Humid,sfh,urb,0.048
2704,2065,C-WEU-ESP,Zone_2B Hot Dry,mfh,urb,0.293
2705,2065,C-WEU-ESP,Zone_2B Hot Dry,sfh,urb,0.245
2706,2065,C-WEU-ESP,Zone_3A Warm Humid,mfh,rur,0.377
2707,2065,C-WEU-ESP,Zone_3A Warm Humid,mfh,urb,0.241
2708,2065,C-WEU-ESP,Zone_3A Warm Humid,sfh,rur,0.357
2709,2065,C-WEU-ESP,Zone_3A Warm Humid,sfh,urb,0.372
2710,2065,C-WEU-ESP,Zone_3B Warm Dry,mfh,rur,0.354
2711,2065,C-WEU-ESP,Zone_3B Warm Dry,mfh,urb,0.279
2712,2065,C-WEU-ESP,Zone_3B Warm Dry,sfh,rur,0.423
2713,2065,C-WEU-ESP,Zone_3B Warm Dry,sfh,urb,0.384
2714,2065,C-WEU-ESP,Zone_3C Warm Marine,mfh,urb,0.295
2715,2065,C-WEU-ESP,Zone_3C Warm Marine,sfh,urb,0.321
2716,2065,C-WEU-ESP,Zone_4A Mixed Humid,mfh,rur,0.385
2717,2065,C-WEU-ESP,Zone_4A Mixed Humid,mfh,urb,0.255
2718,2065,C-WEU-ESP,Zone_4A Mixed Humid,sfh,rur,0.635
2719,2065,C-WEU-ESP,Zone_4A Mixed Humid,sfh,urb,0.488
2720,2065,C-WEU-ESP,Zone_4C Mixed Marine,mfh,rur,0.412
2721,2065,C-WEU-ESP,Zone_4C Mixed Marine,mfh,urb,0.28
2722,2065,C-WEU-ESP,Zone_4C Mixed Marine,sfh,rur,0.608
2723,2065,C-WEU-ESP,Zone_4C Mixed Marine,sfh,urb,0.483
2724,2065,C-WEU-FIN,Zone_6A Cold Humid,mfh,rur,0.192
2725,2065,C-WEU-FIN,Zone_6A Cold Humid,mfh,urb,0.101
2726,2065,C-WEU-FIN,Zone_6A Cold Humid,sfh,rur,0.087
2727,2065,C-WEU-FIN,Zone_6A Cold Humid,sfh,urb,0.071
2728,2065,C-WEU-FIN,Zone_7A Very cold Humid,mfh,rur,0.193
2729,2065,C-WEU-FIN,Zone_7A Very cold Humid,mfh,urb,0.134
2730,2065,C-WEU-FIN,Zone_7A Very cold Humid,sfh,rur,0.109
2731,2065,C-WEU-FIN,Zone_7A Very cold Humid,sfh,urb,0.084
2732,2065,C-WEU-FRA,Zone_0A Extremely hot Humid,mfh,urb,0.256
2733,2065,C-WEU-FRA,Zone_0A Extremely hot Humid,sfh,urb,0.256
2734,2065,C-WEU-FRA,Zone_1A Very hot Humid,mfh,urb,0.24
2735,2065,C-WEU-FRA,Zone_1A Very hot Humid,sfh,urb,0.21
2736,2065,C-WEU-FRA,Zone_2A Hot Humid,mfh,urb,0.139
2737,2065,C-WEU-FRA,Zone_2A Hot Humid,sfh,urb,0.111
2738,2065,C-WEU-FRA,Zone_3A Warm Humid,mfh,rur,0.335
2739,2065,C-WEU-FRA,Zone_3A Warm Humid,mfh,urb,0.244
2740,2065,C-WEU-FRA,Zone_3A Warm Humid,sfh,rur,0.207
2741,2065,C-WEU-FRA,Zone_3A Warm Humid,sfh,urb,0.183
2742,2065,C-WEU-FRA,Zone_3C Warm Marine,mfh,urb,0.337
2743,2065,C-WEU-FRA,Zone_3C Warm Marine,sfh,urb,0.322
2744,2065,C-WEU-FRA,Zone_4A Mixed Humid,mfh,rur,0.263
2745,2065,C-WEU-FRA,Zone_4A Mixed Humid,mfh,urb,0.147
2746,2065,C-WEU-FRA,Zone_4A Mixed Humid,sfh,rur,0.2
2747,2065,C-WEU-FRA,Zone_4A Mixed Humid,sfh,urb,0.104
2748,2065,C-WEU-FRA,Zone_4C Mixed Marine,mfh,rur,0.411
2749,2065,C-WEU-FRA,Zone_4C Mixed Marine,sfh,rur,0.366
2750,2065,C-WEU-FRA,Zone_5A Cool Humid,mfh,rur,0.274
2751,2065,C-WEU-FRA,Zone_5A Cool Humid,mfh,urb,0.227
2752,2065,C-WEU-FRA,Zone_5A Cool Humid,sfh,rur,0.246
2753,2065,C-WEU-FRA,Zone_5A Cool Humid,sfh,urb,0.126
2754,2065,C-WEU-FRA,Zone_7A Very cold Humid,mfh,urb,0.516
2755,2065,C-WEU-FRA,Zone_7A Very cold Humid,sfh,urb,0.263
2756,2065,C-WEU-GRC,Zone_3A Warm Humid,mfh,rur,0.453
2757,2065,C-WEU-GRC,Zone_3A Warm Humid,mfh,urb,0.234
2758,2065,C-WEU-GRC,Zone_3A Warm Humid,sfh,rur,0.518
2759,2065,C-WEU-GRC,Zone_3A Warm Humid,sfh,urb,0.422
2760,2065,C-WEU-GRC,Zone_4A Mixed Humid,mfh,rur,0.337
2761,2065,C-WEU-GRC,Zone_4A Mixed Humid,mfh,urb,0.262
2762,2065,C-WEU-GRC,Zone_4A Mixed Humid,sfh,rur,0.443
2763,2065,C-WEU-GRC,Zone_4A Mixed Humid,sfh,urb,0.402
2764,2065,C-WEU-GRC,Zone_4C Mixed Marine,mfh,urb,0.22
2765,2065,C-WEU-GRC,Zone_4C Mixed Marine,sfh,urb,0.327
2766,2065,C-WEU-GRC,Zone_5A Cool Humid,mfh,rur,0.343
2767,2065,C-WEU-GRC,Zone_5A Cool Humid,mfh,urb,0.313
2768,2065,C-WEU-GRC,Zone_5A Cool Humid,sfh,rur,0.401
2769,2065,C-WEU-GRC,Zone_5A Cool Humid,sfh,urb,0.375
2770,2065,C-WEU-GRC,Zone_5C Cool Marine,mfh,urb,0.376
2771,2065,C-WEU-GRC,Zone_5C Cool Marine,sfh,urb,0.401
2772,2065,C-WEU-IRL,Zone_4A Mixed Humid,mfh,rur,0.208
2773,2065,C-WEU-IRL,Zone_4A Mixed Humid,sfh,rur,0.148
2774,2065,C-WEU-IRL,Zone_5A Cool Humid,mfh,rur,0.267
2775,2065,C-WEU-IRL,Zone_5A Cool Humid,mfh,urb,0.134
2776,2065,C-WEU-IRL,Zone_5A Cool Humid,sfh,rur,0.154
2777,2065,C-WEU-IRL,Zone_5A Cool Humid,sfh,urb,0.068
2778,2065,C-WEU-ITA,Zone_3A Warm Humid,mfh,rur,0.337
2779,2065,C-WEU-ITA,Zone_3A Warm Humid,mfh,urb,0.269
2780,2065,C-WEU-ITA,Zone_3A Warm Humid,sfh,rur,0.357
2781,2065,C-WEU-ITA,Zone_3A Warm Humid,sfh,urb,0.367
2782,2065,C-WEU-ITA,Zone_4A Mixed Humid,mfh,rur,0.344
2783,2065,C-WEU-ITA,Zone_4A Mixed Humid,mfh,urb,0.205
2784,2065,C-WEU-ITA,Zone_4A Mixed Humid,sfh,rur,0.34
2785,2065,C-WEU-ITA,Zone_4A Mixed Humid,sfh,urb,0.241
2786,2065,C-WEU-ITA,Zone_4C Mixed Marine,mfh,rur,0.461
2787,2065,C-WEU-ITA,Zone_4C Mixed Marine,mfh,urb,0.322
2788,2065,C-WEU-ITA,Zone_4C Mixed Marine,sfh,rur,0.511
2789,2065,C-WEU-ITA,Zone_4C Mixed Marine,sfh,urb,0.402
2790,2065,C-WEU-ITA,Zone_5A Cool Humid,mfh,urb,0.239
2791,2065,C-WEU-ITA,Zone_5A Cool Humid,sfh,urb,0.256
2792,2065,C-WEU-ITA,Zone_5C Cool Marine,mfh,urb,0.308
2793,2065,C-WEU-ITA,Zone_5C Cool Marine,sfh,urb,0.341
2794,2065,C-WEU-ITA,Zone_6A Cold Humid,mfh,urb,0.561
2795,2065,C-WEU-ITA,Zone_6A Cold Humid,sfh,urb,0.554
2796,2065,C-WEU-ITA,Zone_7A Very cold Humid,mfh,rur,0.502
2797,2065,C-WEU-ITA,Zone_7A Very cold Humid,mfh,urb,0.374
2798,2065,C-WEU-ITA,Zone_7A Very cold Humid,sfh,rur,0.415
2799,2065,C-WEU-ITA,Zone_7A Very cold Humid,sfh,urb,0.437
2800,2065,C-WEU-LUX,Zone_5A Cool Humid,mfh,urb,0.104
2801,2065,C-WEU-LUX,Zone_5A Cool Humid,sfh,urb,0.002
2802,2065,C-WEU-MLT,Zone_3A Warm Humid,mfh,urb,0.0
2803,2065,C-WEU-MLT,Zone_3A Warm Humid,sfh,urb,0.0
2804,2065,C-WEU-NLD,Zone_4A Mixed Humid,mfh,rur,0.14
2805,2065,C-WEU-NLD,Zone_4A Mixed Humid,mfh,urb,0.064
2806,2065,C-WEU-NLD,Zone_4A Mixed Humid,sfh,rur,0.1
2807,2065,C-WEU-NLD,Zone_4A Mixed Humid,sfh,urb,0.027
2808,2065,C-WEU-NLD,Zone_5A Cool Humid,mfh,urb,0.067
2809,2065,C-WEU-NLD,Zone_5A Cool Humid,sfh,urb,0.028
2810,2065,C-WEU-PRT,Zone_3A Warm Humid,mfh,rur,0.308
2811,2065,C-WEU-PRT,Zone_3A Warm Humid,mfh,urb,0.24
2812,2065,C-WEU-PRT,Zone_3A Warm Humid,sfh,rur,0.43
2813,2065,C-WEU-PRT,Zone_3A Warm Humid,sfh,urb,0.346
2814,2065,C-WEU-PRT,Zone_3C Warm Marine,mfh,rur,0.342
2815,2065,C-WEU-PRT,Zone_3C Warm Marine,mfh,urb,0.19
2816,2065,C-WEU-PRT,Zone_3C Warm Marine,sfh,rur,0.437
2817,2065,C-WEU-PRT,Zone_3C Warm Marine,sfh,urb,0.251
2818,2065,C-WEU-PRT,Zone_4A Mixed Humid,mfh,rur,0.379
2819,2065,C-WEU-PRT,Zone_4A Mixed Humid,sfh,rur,0.51
2820,2065,C-WEU-PRT,Zone_4C Mixed Marine,mfh,rur,0.33
2821,2065,C-WEU-PRT,Zone_4C Mixed Marine,mfh,urb,0.198
2822,2065,C-WEU-PRT,Zone_4C Mixed Marine,sfh,rur,0.516
2823,2065,C-WEU-PRT,Zone_4C Mixed Marine,sfh,urb,0.267
2824,2065,C-WEU-SWE,Zone_5A Cool Humid,mfh,rur,0.153
2825,2065,C-WEU-SWE,Zone_5A Cool Humid,mfh,urb,0.088
2826,2065,C-WEU-SWE,Zone_5A Cool Humid,sfh,rur,0.447
2827,2065,C-WEU-SWE,Zone_5A Cool Humid,sfh,urb,0.178
2828,2065,C-WEU-SWE,Zone_6A Cold Humid,mfh,rur,0.135
2829,2065,C-WEU-SWE,Zone_6A Cold Humid,mfh,urb,0.089
2830,2065,C-WEU-SWE,Zone_6A Cold Humid,sfh,rur,0.35
2831,2065,C-WEU-SWE,Zone_6A Cold Humid,sfh,urb,0.223
2832,2065,C-WEU-SWE,Zone_7A Very cold Humid,mfh,rur,0.155
2833,2065,C-WEU-SWE,Zone_7A Very cold Humid,mfh,urb,0.126
2834,2065,C-WEU-SWE,Zone_7A Very cold Humid,sfh,rur,0.464
2835,2065,C-WEU-SWE,Zone_7A Very cold Humid,sfh,urb,0.35
2836,2065,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,mfh,urb,0.159
2837,2065,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,sfh,urb,0.342
2838,2070,C-EEU-BGR,Zone_4A Mixed Humid,mfh,rur,0.325
2839,2070,C-EEU-BGR,Zone_4A Mixed Humid,mfh,urb,0.329
2840,2070,C-EEU-BGR,Zone_4A Mixed Humid,sfh,rur,0.479
2841,2070,C-EEU-BGR,Zone_4A Mixed Humid,sfh,urb,0.467
2842,2070,C-EEU-BGR,Zone_5A Cool Humid,mfh,rur,0.407
2843,2070,C-EEU-BGR,Zone_5A Cool Humid,mfh,urb,0.29
2844,2070,C-EEU-BGR,Zone_5A Cool Humid,sfh,rur,0.559
2845,2070,C-EEU-BGR,Zone_5A Cool Humid,sfh,urb,0.557
2846,2070,C-EEU-CZE,Zone_5A Cool Humid,mfh,rur,0.165
2847,2070,C-EEU-CZE,Zone_5A Cool Humid,mfh,urb,0.135
2848,2070,C-EEU-CZE,Zone_5A Cool Humid,sfh,rur,0.262
2849,2070,C-EEU-CZE,Zone_5A Cool Humid,sfh,urb,0.187
2850,2070,C-EEU-EST,Zone_6A Cold Humid,mfh,rur,0.292
2851,2070,C-EEU-EST,Zone_6A Cold Humid,mfh,urb,0.223
2852,2070,C-EEU-EST,Zone_6A Cold Humid,sfh,rur,0.282
2853,2070,C-EEU-EST,Zone_6A Cold Humid,sfh,urb,0.236
2854,2070,C-EEU-HRV,Zone_3A Warm Humid,mfh,rur,0.547
2855,2070,C-EEU-HRV,Zone_3A Warm Humid,sfh,rur,0.585
2856,2070,C-EEU-HRV,Zone_4A Mixed Humid,mfh,rur,0.337
2857,2070,C-EEU-HRV,Zone_4A Mixed Humid,mfh,urb,0.333
2858,2070,C-EEU-HRV,Zone_4A Mixed Humid,sfh,rur,0.397
2859,2070,C-EEU-HRV,Zone_4A Mixed Humid,sfh,urb,0.384
2860,2070,C-EEU-HRV,Zone_4C Mixed Marine,mfh,rur,0.635
2861,2070,C-EEU-HRV,Zone_4C Mixed Marine,sfh,rur,0.59
2862,2070,C-EEU-HRV,Zone_5A Cool Humid,mfh,rur,0.701
2863,2070,C-EEU-HRV,Zone_5A Cool Humid,sfh,rur,0.632
2864,2070,C-EEU-HUN,Zone_4A Mixed Humid,mfh,rur,0.23
2865,2070,C-EEU-HUN,Zone_4A Mixed Humid,mfh,urb,0.17
2866,2070,C-EEU-HUN,Zone_4A Mixed Humid,sfh,rur,0.131
2867,2070,C-EEU-HUN,Zone_4A Mixed Humid,sfh,urb,0.082
2868,2070,C-EEU-HUN,Zone_5A Cool Humid,mfh,rur,0.15
2869,2070,C-EEU-HUN,Zone_5A Cool Humid,mfh,urb,0.122
2870,2070,C-EEU-HUN,Zone_5A Cool Humid,sfh,rur,0.097
2871,2070,C-EEU-HUN,Zone_5A Cool Humid,sfh,urb,0.101
2872,2070,C-EEU-LTU,Zone_5A Cool Humid,mfh,rur,0.187
2873,2070,C-EEU-LTU,Zone_5A Cool Humid,mfh,urb,0.166
2874,2070,C-EEU-LTU,Zone_5A Cool Humid,sfh,rur,0.131
2875,2070,C-EEU-LTU,Zone_5A Cool Humid,sfh,urb,0.098
2876,2070,C-EEU-LTU,Zone_6A Cold Humid,mfh,rur,0.143
2877,2070,C-EEU-LTU,Zone_6A Cold Humid,mfh,urb,0.143
2878,2070,C-EEU-LTU,Zone_6A Cold Humid,sfh,rur,0.12
2879,2070,C-EEU-LTU,Zone_6A Cold Humid,sfh,urb,0.186
2880,2070,C-EEU-LVA,Zone_6A Cold Humid,mfh,rur,0.232
2881,2070,C-EEU-LVA,Zone_6A Cold Humid,mfh,urb,0.193
2882,2070,C-EEU-LVA,Zone_6A Cold Humid,sfh,rur,0.307
2883,2070,C-EEU-LVA,Zone_6A Cold Humid,sfh,urb,0.345
2884,2070,C-EEU-POL,Zone_5A Cool Humid,mfh,rur,0.19
2885,2070,C-EEU-POL,Zone_5A Cool Humid,mfh,urb,0.207
2886,2070,C-EEU-POL,Zone_5A Cool Humid,sfh,rur,0.15
2887,2070,C-EEU-POL,Zone_5A Cool Humid,sfh,urb,0.132
2888,2070,C-EEU-POL,Zone_6A Cold Humid,mfh,rur,0.378
2889,2070,C-EEU-POL,Zone_6A Cold Humid,mfh,urb,0.264
2890,2070,C-EEU-POL,Zone_6A Cold Humid,sfh,rur,0.175
2891,2070,C-EEU-POL,Zone_6A Cold Humid,sfh,urb,0.164
2892,2070,C-EEU-ROU,Zone_4A Mixed Humid,mfh,rur,0.295
2893,2070,C-EEU-ROU,Zone_4A Mixed Humid,mfh,urb,0.233
2894,2070,C-EEU-ROU,Zone_4A Mixed Humid,sfh,rur,0.277
2895,2070,C-EEU-ROU,Zone_4A Mixed Humid,sfh,urb,0.256
2896,2070,C-EEU-ROU,Zone_5A Cool Humid,mfh,rur,0.257
2897,2070,C-EEU-ROU,Zone_5A Cool Humid,mfh,urb,0.232
2898,2070,C-EEU-ROU,Zone_5A Cool Humid,sfh,rur,0.269
2899,2070,C-EEU-ROU,Zone_5A Cool Humid,sfh,urb,0.264
2900,2070,C-EEU-ROU,Zone_6A Cold Humid,mfh,rur,0.246
2901,2070,C-EEU-ROU,Zone_6A Cold Humid,sfh,rur,0.234
2902,2070,C-EEU-SVK,Zone_5A Cool Humid,mfh,rur,0.191
2903,2070,C-EEU-SVK,Zone_5A Cool Humid,mfh,urb,0.206
2904,2070,C-EEU-SVK,Zone_5A Cool Humid,sfh,rur,0.228
2905,2070,C-EEU-SVK,Zone_5A Cool Humid,sfh,urb,0.231
2906,2070,C-EEU-SVK,Zone_6A Cold Humid,mfh,rur,0.168
2907,2070,C-EEU-SVK,Zone_6A Cold Humid,mfh,urb,0.19
2908,2070,C-EEU-SVK,Zone_6A Cold Humid,sfh,rur,0.198
2909,2070,C-EEU-SVK,Zone_6A Cold Humid,sfh,urb,0.232
2910,2070,C-EEU-SVN,Zone_4A Mixed Humid,mfh,rur,0.193
2911,2070,C-EEU-SVN,Zone_4A Mixed Humid,mfh,urb,0.264
2912,2070,C-EEU-SVN,Zone_4A Mixed Humid,sfh,rur,0.196
2913,2070,C-EEU-SVN,Zone_4A Mixed Humid,sfh,urb,0.249
2914,2070,C-EEU-SVN,Zone_5A Cool Humid,mfh,rur,0.169
2915,2070,C-EEU-SVN,Zone_5A Cool Humid,mfh,urb,0.185
2916,2070,C-EEU-SVN,Zone_5A Cool Humid,sfh,rur,0.214
2917,2070,C-EEU-SVN,Zone_5A Cool Humid,sfh,urb,0.147
2918,2070,C-EEU-SVN,Zone_7A Very cold Humid,mfh,rur,0.213
2919,2070,C-EEU-SVN,Zone_7A Very cold Humid,sfh,rur,0.225
2920,2070,C-WEU-AUT,Zone_4A Mixed Humid,mfh,rur,0.21
2921,2070,C-WEU-AUT,Zone_4A Mixed Humid,mfh,urb,0.134
2922,2070,C-WEU-AUT,Zone_4A Mixed Humid,sfh,rur,0.174
2923,2070,C-WEU-AUT,Zone_4A Mixed Humid,sfh,urb,0.214
2924,2070,C-WEU-AUT,Zone_5A Cool Humid,mfh,rur,0.224
2925,2070,C-WEU-AUT,Zone_5A Cool Humid,mfh,urb,0.178
2926,2070,C-WEU-AUT,Zone_5A Cool Humid,sfh,rur,0.166
2927,2070,C-WEU-AUT,Zone_5A Cool Humid,sfh,urb,0.167
2928,2070,C-WEU-AUT,Zone_6A Cold Humid,mfh,rur,0.242
2929,2070,C-WEU-AUT,Zone_6A Cold Humid,mfh,urb,0.208
2930,2070,C-WEU-AUT,Zone_6A Cold Humid,sfh,rur,0.163
2931,2070,C-WEU-AUT,Zone_6A Cold Humid,sfh,urb,0.139
2932,2070,C-WEU-AUT,Zone_7A Very cold Humid,mfh,rur,0.296
2933,2070,C-WEU-AUT,Zone_7A Very cold Humid,mfh,urb,0.18
2934,2070,C-WEU-AUT,Zone_7A Very cold Humid,sfh,rur,0.192
2935,2070,C-WEU-AUT,Zone_7A Very cold Humid,sfh,urb,0.127
2936,2070,C-WEU-BEL,Zone_4A Mixed Humid,mfh,rur,0.161
2937,2070,C-WEU-BEL,Zone_4A Mixed Humid,mfh,urb,0.24
2938,2070,C-WEU-BEL,Zone_4A Mixed Humid,sfh,rur,0.092
2939,2070,C-WEU-BEL,Zone_4A Mixed Humid,sfh,urb,0.082
2940,2070,C-WEU-BEL,Zone_5A Cool Humid,mfh,rur,0.195
2941,2070,C-WEU-BEL,Zone_5A Cool Humid,mfh,urb,0.191
2942,2070,C-WEU-BEL,Zone_5A Cool Humid,sfh,rur,0.173
2943,2070,C-WEU-BEL,Zone_5A Cool Humid,sfh,urb,0.092
2944,2070,C-WEU-CYP,Zone_3A Warm Humid,mfh,urb,0.283
2945,2070,C-WEU-CYP,Zone_3A Warm Humid,sfh,urb,0.279
2946,2070,C-WEU-DEU,Zone_4A Mixed Humid,mfh,rur,0.098
2947,2070,C-WEU-DEU,Zone_4A Mixed Humid,mfh,urb,0.07
2948,2070,C-WEU-DEU,Zone_4A Mixed Humid,sfh,rur,0.054
2949,2070,C-WEU-DEU,Zone_4A Mixed Humid,sfh,urb,0.037
2950,2070,C-WEU-DEU,Zone_5A Cool Humid,mfh,rur,0.139
2951,2070,C-WEU-DEU,Zone_5A Cool Humid,mfh,urb,0.087
2952,2070,C-WEU-DEU,Zone_5A Cool Humid,sfh,rur,0.067
